n.evals.q.1.0.	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.brain.epistasis.sd.max
4.030e+04	0.000e+00	0.000e+00	0.000e+00	7.880e-02	7.332e-02	8.692e-02	1.567e-01	1.458e-01	1.664e-01	1.556e-01	1.307e-01	1.613e-01	1.505e-01	1.207e-01	1.684e-01	3.431e-03	0.000e+00	7.515e-03	3.156e-02	2.533e-02	3.844e-02	4.048e-02	3.119e-02	4.858e-02	4.834e-02	4.037e-02	6.059e-02	5.829e-02	4.944e-02	6.929e-02	0.000e+00	0.000e+00	0.000e+00	8.461e-02	7.769e-02	9.280e-02	1.550e-01	1.491e-01	1.682e-01	1.533e-01	1.164e-01	1.659e-01	1.574e-01	1.283e-01	1.680e-01	4.828e-03	0.000e+00	6.757e-03	4.149e-02	3.389e-02	4.861e-02	5.963e-02	5.047e-02	6.635e-02	6.928e-02	6.051e-02	7.355e-02	5.779e-02	5.185e-02	6.677e-02
4.040e+04	0.000e+00	0.000e+00	0.000e+00	7.880e-02	7.332e-02	8.692e-02	1.567e-01	1.458e-01	1.664e-01	1.556e-01	1.307e-01	1.613e-01	1.505e-01	1.207e-01	1.684e-01	3.431e-03	0.000e+00	8.189e-03	3.156e-02	2.555e-02	3.858e-02	4.048e-02	3.119e-02	4.887e-02	4.812e-02	4.037e-02	6.059e-02	5.829e-02	4.970e-02	6.957e-02	0.000e+00	0.000e+00	0.000e+00	8.461e-02	7.769e-02	9.280e-02	1.562e-01	1.491e-01	1.682e-01	1.533e-01	1.164e-01	1.659e-01	1.574e-01	1.283e-01	1.680e-01	4.828e-03	0.000e+00	6.757e-03	4.149e-02	3.389e-02	4.861e-02	6.022e-02	5.047e-02	6.606e-02	6.868e-02	6.032e-02	7.338e-02	5.779e-02	5.185e-02	6.677e-02
4.050e+04	0.000e+00	0.000e+00	0.000e+00	7.880e-02	7.332e-02	8.692e-02	1.567e-01	1.458e-01	1.664e-01	1.562e-01	1.307e-01	1.613e-01	1.505e-01	1.207e-01	1.684e-01	3.431e-03	0.000e+00	8.189e-03	3.156e-02	2.555e-02	3.824e-02	3.999e-02	3.119e-02	4.883e-02	4.834e-02	4.070e-02	6.059e-02	5.829e-02	5.006e-02	6.919e-02	0.000e+00	0.000e+00	0.000e+00	8.461e-02	7.769e-02	9.280e-02	1.562e-01	1.491e-01	1.682e-01	1.533e-01	1.164e-01	1.659e-01	1.574e-01	1.283e-01	1.680e-01	4.828e-03	0.000e+00	6.757e-03	4.149e-02	3.389e-02	4.861e-02	6.022e-02	5.047e-02	6.606e-02	6.868e-02	6.032e-02	7.338e-02	5.779e-02	5.185e-02	6.656e-02
4.060e+04	0.000e+00	0.000e+00	0.000e+00	7.880e-02	7.332e-02	8.692e-02	1.567e-01	1.458e-01	1.664e-01	1.562e-01	1.307e-01	1.613e-01	1.505e-01	1.207e-01	1.684e-01	3.431e-03	0.000e+00	8.189e-03	3.156e-02	2.551e-02	3.824e-02	3.999e-02	3.119e-02	4.884e-02	4.834e-02	4.095e-02	6.104e-02	5.671e-02	4.982e-02	6.919e-02	0.000e+00	0.000e+00	0.000e+00	8.461e-02	7.769e-02	9.280e-02	1.562e-01	1.491e-01	1.710e-01	1.533e-01	1.164e-01	1.659e-01	1.574e-01	1.283e-01	1.680e-01	4.828e-03	0.000e+00	6.757e-03	4.149e-02	3.438e-02	4.861e-02	6.022e-02	5.047e-02	6.606e-02	6.759e-02	6.032e-02	7.338e-02	5.779e-02	5.185e-02	6.656e-02
4.070e+04	0.000e+00	0.000e+00	0.000e+00	7.880e-02	7.332e-02	8.692e-02	1.567e-01	1.458e-01	1.664e-01	1.562e-01	1.307e-01	1.613e-01	1.505e-01	1.207e-01	1.684e-01	3.431e-03	0.000e+00	8.189e-03	3.156e-02	2.551e-02	3.806e-02	3.999e-02	3.087e-02	4.884e-02	4.834e-02	4.028e-02	6.195e-02	5.683e-02	4.982e-02	6.919e-02	0.000e+00	0.000e+00	0.000e+00	8.461e-02	7.769e-02	9.280e-02	1.562e-01	1.491e-01	1.710e-01	1.533e-01	1.169e-01	1.659e-01	1.586e-01	1.283e-01	1.680e-01	4.828e-03	0.000e+00	6.757e-03	4.149e-02	3.403e-02	4.864e-02	6.022e-02	5.047e-02	6.606e-02	6.797e-02	6.032e-02	7.357e-02	5.779e-02	5.185e-02	6.656e-02
4.080e+04	0.000e+00	0.000e+00	0.000e+00	7.880e-02	7.332e-02	8.692e-02	1.567e-01	1.458e-01	1.664e-01	1.562e-01	1.307e-01	1.613e-01	1.505e-01	1.207e-01	1.684e-01	3.431e-03	0.000e+00	8.189e-03	3.156e-02	2.551e-02	3.806e-02	3.885e-02	3.087e-02	4.884e-02	4.823e-02	4.074e-02	6.195e-02	5.591e-02	4.955e-02	6.919e-02	0.000e+00	0.000e+00	0.000e+00	8.461e-02	7.769e-02	9.280e-02	1.562e-01	1.491e-01	1.710e-01	1.533e-01	1.169e-01	1.659e-01	1.586e-01	1.283e-01	1.680e-01	4.828e-03	0.000e+00	6.757e-03	4.149e-02	3.403e-02	4.864e-02	6.022e-02	5.047e-02	6.631e-02	6.828e-02	5.967e-02	7.359e-02	5.779e-02	5.126e-02	6.710e-02
4.090e+04	0.000e+00	0.000e+00	0.000e+00	7.880e-02	7.332e-02	8.692e-02	1.567e-01	1.458e-01	1.664e-01	1.562e-01	1.307e-01	1.613e-01	1.505e-01	1.207e-01	1.684e-01	3.431e-03	0.000e+00	8.189e-03	3.156e-02	2.551e-02	3.806e-02	3.885e-02	3.087e-02	4.854e-02	4.809e-02	4.074e-02	6.195e-02	5.591e-02	4.955e-02	6.919e-02	0.000e+00	0.000e+00	0.000e+00	8.461e-02	7.769e-02	9.280e-02	1.570e-01	1.491e-01	1.710e-01	1.533e-01	1.169e-01	1.659e-01	1.586e-01	1.283e-01	1.680e-01	4.828e-03	0.000e+00	6.757e-03	4.087e-02	3.403e-02	4.840e-02	6.022e-02	5.047e-02	6.631e-02	6.828e-02	5.967e-02	7.338e-02	5.801e-02	5.126e-02	6.710e-02
4.100e+04	0.000e+00	0.000e+00	0.000e+00	7.880e-02	7.332e-02	8.692e-02	1.567e-01	1.458e-01	1.664e-01	1.562e-01	1.307e-01	1.613e-01	1.505e-01	1.207e-01	1.684e-01	3.431e-03	0.000e+00	8.189e-03	3.156e-02	2.551e-02	3.792e-02	3.885e-02	3.134e-02	4.854e-02	4.755e-02	4.074e-02	6.195e-02	5.591e-02	4.955e-02	6.919e-02	0.000e+00	0.000e+00	0.000e+00	8.461e-02	7.769e-02	9.280e-02	1.570e-01	1.491e-01	1.710e-01	1.533e-01	1.169e-01	1.659e-01	1.586e-01	1.283e-01	1.680e-01	4.828e-03	0.000e+00	6.757e-03	4.111e-02	3.403e-02	4.790e-02	6.022e-02	5.047e-02	6.631e-02	6.828e-02	5.967e-02	7.290e-02	5.801e-02	5.126e-02	6.710e-02
4.110e+04	0.000e+00	0.000e+00	0.000e+00	7.880e-02	7.332e-02	8.692e-02	1.567e-01	1.458e-01	1.664e-01	1.562e-01	1.307e-01	1.613e-01	1.505e-01	1.207e-01	1.684e-01	3.431e-03	0.000e+00	8.189e-03	3.156e-02	2.551e-02	3.792e-02	3.916e-02	3.126e-02	4.933e-02	4.755e-02	4.074e-02	6.195e-02	5.511e-02	4.955e-02	6.919e-02	0.000e+00	0.000e+00	0.000e+00	8.461e-02	7.769e-02	9.280e-02	1.570e-01	1.491e-01	1.710e-01	1.533e-01	1.169e-01	1.659e-01	1.586e-01	1.285e-01	1.680e-01	4.828e-03	0.000e+00	6.757e-03	4.111e-02	3.403e-02	4.790e-02	6.022e-02	5.047e-02	6.640e-02	6.828e-02	5.982e-02	7.290e-02	5.801e-02	5.126e-02	6.710e-02
4.120e+04	0.000e+00	0.000e+00	0.000e+00	7.880e-02	7.332e-02	8.692e-02	1.567e-01	1.458e-01	1.664e-01	1.562e-01	1.307e-01	1.613e-01	1.505e-01	1.207e-01	1.684e-01	3.431e-03	0.000e+00	8.189e-03	3.171e-02	2.572e-02	3.858e-02	3.886e-02	3.126e-02	4.863e-02	4.755e-02	4.074e-02	6.195e-02	5.511e-02	4.955e-02	6.919e-02	0.000e+00	0.000e+00	0.000e+00	8.461e-02	7.769e-02	9.280e-02	1.570e-01	1.491e-01	1.710e-01	1.533e-01	1.169e-01	1.659e-01	1.586e-01	1.285e-01	1.686e-01	4.828e-03	0.000e+00	6.757e-03	4.146e-02	3.403e-02	4.750e-02	6.042e-02	5.069e-02	6.640e-02	6.828e-02	5.982e-02	7.245e-02	5.921e-02	5.103e-02	6.710e-02
4.130e+04	0.000e+00	0.000e+00	0.000e+00	7.880e-02	7.332e-02	8.692e-02	1.567e-01	1.458e-01	1.664e-01	1.562e-01	1.307e-01	1.613e-01	1.505e-01	1.207e-01	1.684e-01	3.431e-03	0.000e+00	8.189e-03	3.171e-02	2.572e-02	3.858e-02	3.886e-02	3.117e-02	4.863e-02	4.755e-02	4.083e-02	6.219e-02	5.522e-02	4.955e-02	7.107e-02	0.000e+00	0.000e+00	0.000e+00	8.461e-02	7.769e-02	9.280e-02	1.570e-01	1.491e-01	1.710e-01	1.533e-01	1.169e-01	1.659e-01	1.586e-01	1.285e-01	1.686e-01	4.828e-03	0.000e+00	6.757e-03	4.152e-02	3.403e-02	4.760e-02	6.081e-02	5.018e-02	6.657e-02	6.828e-02	5.982e-02	7.245e-02	5.942e-02	5.103e-02	6.710e-02
4.140e+04	0.000e+00	0.000e+00	0.000e+00	7.880e-02	7.332e-02	8.692e-02	1.567e-01	1.458e-01	1.664e-01	1.562e-01	1.307e-01	1.613e-01	1.505e-01	1.207e-01	1.684e-01	3.431e-03	0.000e+00	8.189e-03	3.171e-02	2.572e-02	3.858e-02	3.884e-02	3.117e-02	4.886e-02	4.709e-02	4.083e-02	6.219e-02	5.522e-02	4.840e-02	7.107e-02	0.000e+00	0.000e+00	0.000e+00	8.461e-02	7.769e-02	9.280e-02	1.570e-01	1.491e-01	1.710e-01	1.533e-01	1.169e-01	1.659e-01	1.586e-01	1.285e-01	1.686e-01	4.828e-03	0.000e+00	6.757e-03	4.116e-02	3.374e-02	4.760e-02	6.081e-02	5.018e-02	6.657e-02	6.828e-02	5.982e-02	7.308e-02	5.942e-02	5.103e-02	6.710e-02
4.150e+04	0.000e+00	0.000e+00	0.000e+00	7.880e-02	7.332e-02	8.692e-02	1.567e-01	1.458e-01	1.664e-01	1.562e-01	1.307e-01	1.613e-01	1.505e-01	1.207e-01	1.684e-01	3.431e-03	0.000e+00	8.189e-03	3.171e-02	2.572e-02	3.871e-02	3.884e-02	3.117e-02	4.886e-02	4.612e-02	4.113e-02	6.212e-02	5.522e-02	4.835e-02	7.107e-02	0.000e+00	0.000e+00	0.000e+00	8.461e-02	7.769e-02	9.280e-02	1.570e-01	1.491e-01	1.710e-01	1.533e-01	1.169e-01	1.659e-01	1.586e-01	1.285e-01	1.686e-01	4.828e-03	0.000e+00	6.757e-03	4.116e-02	3.374e-02	4.750e-02	6.061e-02	5.036e-02	6.657e-02	6.828e-02	5.982e-02	7.308e-02	5.942e-02	5.103e-02	6.710e-02
4.160e+04	0.000e+00	0.000e+00	0.000e+00	7.880e-02	7.332e-02	8.692e-02	1.567e-01	1.458e-01	1.664e-01	1.562e-01	1.307e-01	1.613e-01	1.505e-01	1.207e-01	1.684e-01	3.431e-03	0.000e+00	8.189e-03	3.179e-02	2.572e-02	3.871e-02	3.916e-02	3.117e-02	4.886e-02	4.439e-02	4.083e-02	6.212e-02	5.522e-02	4.821e-02	7.107e-02	0.000e+00	0.000e+00	0.000e+00	8.461e-02	7.769e-02	9.280e-02	1.570e-01	1.491e-01	1.710e-01	1.533e-01	1.169e-01	1.659e-01	1.586e-01	1.283e-01	1.686e-01	4.828e-03	0.000e+00	6.757e-03	4.116e-02	3.374e-02	4.750e-02	6.041e-02	5.036e-02	6.618e-02	6.828e-02	6.011e-02	7.337e-02	5.942e-02	5.103e-02	6.797e-02
4.170e+04	0.000e+00	0.000e+00	0.000e+00	7.880e-02	7.332e-02	8.692e-02	1.570e-01	1.458e-01	1.664e-01	1.562e-01	1.307e-01	1.613e-01	1.505e-01	1.207e-01	1.684e-01	3.431e-03	0.000e+00	8.189e-03	3.179e-02	2.577e-02	3.871e-02	3.945e-02	3.117e-02	4.889e-02	4.439e-02	4.083e-02	6.212e-02	5.522e-02	4.704e-02	7.107e-02	0.000e+00	0.000e+00	0.000e+00	8.461e-02	7.769e-02	9.280e-02	1.570e-01	1.491e-01	1.710e-01	1.533e-01	1.169e-01	1.659e-01	1.586e-01	1.283e-01	1.689e-01	4.828e-03	0.000e+00	6.757e-03	4.116e-02	3.374e-02	4.682e-02	6.041e-02	4.970e-02	6.669e-02	6.812e-02	6.011e-02	7.364e-02	5.942e-02	5.103e-02	6.797e-02
4.180e+04	0.000e+00	0.000e+00	0.000e+00	7.880e-02	7.332e-02	8.692e-02	1.570e-01	1.458e-01	1.664e-01	1.562e-01	1.307e-01	1.613e-01	1.505e-01	1.207e-01	1.684e-01	3.431e-03	0.000e+00	8.189e-03	3.186e-02	2.577e-02	3.871e-02	3.945e-02	3.163e-02	4.889e-02	4.439e-02	4.113e-02	6.169e-02	5.522e-02	4.704e-02	7.107e-02	0.000e+00	0.000e+00	0.000e+00	8.461e-02	7.769e-02	9.280e-02	1.570e-01	1.491e-01	1.710e-01	1.533e-01	1.169e-01	1.659e-01	1.586e-01	1.283e-01	1.689e-01	4.828e-03	0.000e+00	6.757e-03	4.116e-02	3.351e-02	4.725e-02	6.041e-02	4.970e-02	6.669e-02	6.816e-02	6.026e-02	7.364e-02	5.942e-02	5.103e-02	6.710e-02
4.190e+04	0.000e+00	0.000e+00	0.000e+00	7.880e-02	7.332e-02	8.692e-02	1.570e-01	1.458e-01	1.664e-01	1.562e-01	1.307e-01	1.613e-01	1.505e-01	1.207e-01	1.684e-01	3.431e-03	0.000e+00	8.189e-03	3.186e-02	2.577e-02	3.849e-02	3.945e-02	3.163e-02	4.889e-02	4.439e-02	4.114e-02	6.185e-02	5.522e-02	4.716e-02	7.107e-02	0.000e+00	0.000e+00	0.000e+00	8.461e-02	7.769e-02	9.280e-02	1.570e-01	1.491e-01	1.710e-01	1.533e-01	1.169e-01	1.659e-01	1.586e-01	1.283e-01	1.689e-01	4.828e-03	0.000e+00	6.757e-03	4.116e-02	3.351e-02	4.703e-02	6.041e-02	4.970e-02	6.669e-02	6.822e-02	5.918e-02	7.370e-02	5.942e-02	5.103e-02	6.710e-02
4.200e+04	0.000e+00	0.000e+00	0.000e+00	7.880e-02	7.332e-02	8.692e-02	1.570e-01	1.458e-01	1.664e-01	1.562e-01	1.307e-01	1.613e-01	1.505e-01	1.207e-01	1.684e-01	3.431e-03	0.000e+00	8.189e-03	3.186e-02	2.577e-02	3.849e-02	3.945e-02	3.216e-02	4.913e-02	4.439e-02	4.114e-02	6.185e-02	5.522e-02	4.725e-02	7.135e-02	0.000e+00	0.000e+00	0.000e+00	8.461e-02	7.769e-02	9.280e-02	1.570e-01	1.491e-01	1.710e-01	1.533e-01	1.169e-01	1.659e-01	1.586e-01	1.283e-01	1.689e-01	4.828e-03	0.000e+00	6.757e-03	4.084e-02	3.357e-02	4.705e-02	6.041e-02	4.970e-02	6.669e-02	6.825e-02	5.918e-02	7.370e-02	5.921e-02	5.103e-02	6.710e-02
4.210e+04	0.000e+00	0.000e+00	0.000e+00	7.880e-02	7.332e-02	8.692e-02	1.570e-01	1.458e-01	1.664e-01	1.562e-01	1.307e-01	1.613e-01	1.505e-01	1.207e-01	1.684e-01	3.431e-03	0.000e+00	8.189e-03	3.186e-02	2.577e-02	3.849e-02	3.945e-02	3.186e-02	4.913e-02	4.439e-02	4.140e-02	6.132e-02	5.547e-02	4.725e-02	7.135e-02	0.000e+00	0.000e+00	0.000e+00	8.461e-02	7.769e-02	9.280e-02	1.570e-01	1.491e-01	1.710e-01	1.533e-01	1.169e-01	1.659e-01	1.586e-01	1.283e-01	1.689e-01	4.828e-03	0.000e+00	6.757e-03	4.084e-02	3.357e-02	4.705e-02	6.041e-02	4.970e-02	6.669e-02	6.880e-02	5.918e-02	7.370e-02	5.921e-02	5.126e-02	6.712e-02
4.220e+04	0.000e+00	0.000e+00	0.000e+00	7.880e-02	7.332e-02	8.692e-02	1.592e-01	1.458e-01	1.664e-01	1.562e-01	1.307e-01	1.613e-01	1.505e-01	1.207e-01	1.739e-01	3.431e-03	0.000e+00	8.189e-03	3.186e-02	2.577e-02	3.860e-02	3.945e-02	3.186e-02	4.913e-02	4.444e-02	4.140e-02	6.132e-02	5.547e-02	4.631e-02	7.107e-02	0.000e+00	0.000e+00	0.000e+00	8.461e-02	7.769e-02	9.280e-02	1.570e-01	1.491e-01	1.710e-01	1.533e-01	1.169e-01	1.659e-01	1.586e-01	1.283e-01	1.689e-01	4.828e-03	0.000e+00	6.757e-03	4.084e-02	3.392e-02	4.705e-02	6.041e-02	4.970e-02	6.669e-02	6.880e-02	5.918e-02	7.370e-02	5.921e-02	5.126e-02	6.712e-02
4.230e+04	0.000e+00	0.000e+00	0.000e+00	7.880e-02	7.332e-02	8.692e-02	1.592e-01	1.458e-01	1.664e-01	1.562e-01	1.307e-01	1.613e-01	1.505e-01	1.207e-01	1.739e-01	3.431e-03	0.000e+00	8.189e-03	3.186e-02	2.577e-02	3.860e-02	3.799e-02	3.212e-02	4.913e-02	4.444e-02	4.186e-02	6.042e-02	5.547e-02	4.638e-02	7.079e-02	0.000e+00	0.000e+00	0.000e+00	8.461e-02	7.769e-02	9.280e-02	1.570e-01	1.491e-01	1.710e-01	1.533e-01	1.169e-01	1.659e-01	1.586e-01	1.283e-01	1.689e-01	4.828e-03	0.000e+00	6.757e-03	4.120e-02	3.357e-02	4.705e-02	6.041e-02	4.970e-02	6.669e-02	6.880e-02	5.918e-02	7.227e-02	5.921e-02	5.126e-02	6.683e-02
4.240e+04	0.000e+00	0.000e+00	0.000e+00	7.880e-02	7.332e-02	8.692e-02	1.592e-01	1.458e-01	1.664e-01	1.562e-01	1.307e-01	1.613e-01	1.505e-01	1.207e-01	1.739e-01	3.431e-03	0.000e+00	8.189e-03	3.191e-02	2.577e-02	3.871e-02	3.799e-02	3.212e-02	4.913e-02	4.444e-02	4.186e-02	6.038e-02	5.475e-02	4.638e-02	7.079e-02	0.000e+00	0.000e+00	0.000e+00	8.461e-02	7.769e-02	9.280e-02	1.570e-01	1.491e-01	1.710e-01	1.533e-01	1.169e-01	1.659e-01	1.586e-01	1.283e-01	1.686e-01	4.828e-03	0.000e+00	6.757e-03	4.118e-02	3.357e-02	4.705e-02	6.078e-02	4.970e-02	6.669e-02	6.886e-02	5.949e-02	7.388e-02	5.921e-02	5.126e-02	6.819e-02
4.250e+04	0.000e+00	0.000e+00	0.000e+00	7.880e-02	7.332e-02	8.692e-02	1.592e-01	1.458e-01	1.664e-01	1.562e-01	1.324e-01	1.613e-01	1.505e-01	1.207e-01	1.739e-01	3.431e-03	0.000e+00	8.189e-03	3.191e-02	2.551e-02	3.871e-02	3.762e-02	3.212e-02	4.889e-02	4.444e-02	4.033e-02	6.038e-02	5.446e-02	4.638e-02	7.186e-02	0.000e+00	0.000e+00	0.000e+00	8.461e-02	7.769e-02	9.280e-02	1.570e-01	1.491e-01	1.710e-01	1.533e-01	1.169e-01	1.659e-01	1.586e-01	1.283e-01	1.686e-01	4.828e-03	0.000e+00	6.757e-03	4.118e-02	3.357e-02	4.705e-02	6.061e-02	4.970e-02	6.654e-02	6.886e-02	5.949e-02	7.388e-02	5.921e-02	5.056e-02	6.819e-02
4.260e+04	0.000e+00	0.000e+00	0.000e+00	7.880e-02	7.332e-02	8.692e-02	1.592e-01	1.458e-01	1.664e-01	1.562e-01	1.324e-01	1.613e-01	1.505e-01	1.207e-01	1.739e-01	3.431e-03	0.000e+00	8.189e-03	3.191e-02	2.572e-02	3.887e-02	3.762e-02	3.212e-02	4.889e-02	4.444e-02	4.033e-02	6.038e-02	5.522e-02	4.687e-02	7.134e-02	0.000e+00	0.000e+00	0.000e+00	8.461e-02	7.769e-02	9.280e-02	1.574e-01	1.491e-01	1.710e-01	1.533e-01	1.174e-01	1.659e-01	1.586e-01	1.283e-01	1.686e-01	4.828e-03	0.000e+00	7.515e-03	4.091e-02	3.369e-02	4.705e-02	6.061e-02	5.036e-02	6.663e-02	6.886e-02	5.949e-02	7.386e-02	5.921e-02	5.007e-02	6.729e-02
4.270e+04	0.000e+00	0.000e+00	0.000e+00	7.880e-02	7.332e-02	8.692e-02	1.592e-01	1.458e-01	1.664e-01	1.562e-01	1.324e-01	1.613e-01	1.505e-01	1.207e-01	1.739e-01	3.431e-03	0.000e+00	8.189e-03	3.191e-02	2.572e-02	3.887e-02	3.762e-02	3.212e-02	4.889e-02	4.444e-02	4.042e-02	6.038e-02	5.568e-02	4.759e-02	7.145e-02	0.000e+00	0.000e+00	0.000e+00	8.461e-02	7.769e-02	9.280e-02	1.574e-01	1.491e-01	1.710e-01	1.533e-01	1.174e-01	1.659e-01	1.586e-01	1.283e-01	1.686e-01	4.828e-03	0.000e+00	7.515e-03	4.091e-02	3.369e-02	4.682e-02	6.061e-02	5.036e-02	6.663e-02	6.886e-02	5.949e-02	7.386e-02	5.882e-02	5.007e-02	6.729e-02
4.280e+04	0.000e+00	0.000e+00	0.000e+00	7.880e-02	7.332e-02	8.692e-02	1.592e-01	1.458e-01	1.664e-01	1.562e-01	1.324e-01	1.613e-01	1.505e-01	1.207e-01	1.739e-01	3.431e-03	0.000e+00	8.189e-03	3.191e-02	2.572e-02	3.887e-02	3.762e-02	3.212e-02	4.889e-02	4.444e-02	4.042e-02	6.105e-02	5.582e-02	4.759e-02	7.167e-02	0.000e+00	0.000e+00	0.000e+00	8.461e-02	7.769e-02	9.280e-02	1.574e-01	1.491e-01	1.710e-01	1.533e-01	1.174e-01	1.659e-01	1.586e-01	1.283e-01	1.686e-01	4.828e-03	0.000e+00	7.515e-03	4.091e-02	3.369e-02	4.750e-02	6.054e-02	5.036e-02	6.688e-02	6.873e-02	5.949e-02	7.386e-02	5.882e-02	4.942e-02	6.764e-02
