n.evals.q.1.0.	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.body.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.body.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.body.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.body.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.body.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.body.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.body.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.body.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.body.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.body.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.body.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.body.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.body.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.body.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.body.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.body.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.body.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.body.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.body.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.body.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.body.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.body.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.body.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.body.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.body.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.body.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.body.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.body.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.body.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.body.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.body.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.body.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.body.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.body.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.body.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.body.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.body.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.body.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.body.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.body.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.body.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.body.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.body.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.body.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.body.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.body.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.body.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.body.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.body.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.body.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.body.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.body.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.body.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.body.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.body.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.body.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.body.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.body.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.body.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.body.epistasis.avg.max
3.590e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.550e-01	1.800e-01	3.100e-01	8.750e-02	4.250e-02	1.500e-01	4.250e-02	2.250e-02	8.000e-02	2.000e-02	7.500e-03	6.500e-02	7.500e-03	2.500e-03	2.250e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.409e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.125e-01	1.800e-01	2.300e-01	1.025e-01	9.000e-02	1.125e-01	4.250e-02	2.750e-02	6.000e-02	2.000e-02	1.500e-02	2.750e-02	7.500e-03	2.500e-03	1.250e-02
3.600e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.550e-01	1.800e-01	3.100e-01	8.750e-02	4.000e-02	1.475e-01	4.250e-02	2.250e-02	8.000e-02	2.000e-02	7.500e-03	6.250e-02	7.500e-03	2.500e-03	2.000e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.409e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.125e-01	1.800e-01	2.300e-01	1.000e-01	9.000e-02	1.125e-01	4.250e-02	2.750e-02	6.000e-02	2.000e-02	1.500e-02	2.750e-02	7.500e-03	2.500e-03	1.250e-02
3.610e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.550e-01	1.800e-01	3.100e-01	8.750e-02	4.000e-02	1.475e-01	4.500e-02	2.500e-02	8.000e-02	2.000e-02	7.500e-03	6.000e-02	7.500e-03	2.500e-03	2.250e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.409e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.125e-01	1.800e-01	2.300e-01	1.025e-01	8.750e-02	1.125e-01	4.250e-02	2.750e-02	6.000e-02	2.000e-02	1.250e-02	2.750e-02	7.500e-03	2.500e-03	1.250e-02
3.620e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.550e-01	1.800e-01	3.125e-01	8.750e-02	4.000e-02	1.475e-01	4.250e-02	2.500e-02	8.000e-02	1.750e-02	7.500e-03	6.000e-02	7.500e-03	2.500e-03	2.250e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.462e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.125e-01	1.800e-01	2.300e-01	1.025e-01	8.750e-02	1.125e-01	4.250e-02	2.500e-02	6.000e-02	2.000e-02	1.250e-02	2.750e-02	7.500e-03	2.500e-03	1.250e-02
3.630e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.550e-01	1.800e-01	3.150e-01	8.500e-02	4.000e-02	1.475e-01	4.250e-02	2.500e-02	8.000e-02	1.750e-02	7.500e-03	6.000e-02	7.500e-03	2.500e-03	2.250e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.462e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.125e-01	1.800e-01	2.325e-01	1.025e-01	8.500e-02	1.125e-01	4.250e-02	2.500e-02	6.000e-02	2.000e-02	1.250e-02	2.750e-02	7.500e-03	2.500e-03	1.250e-02
3.640e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.550e-01	1.800e-01	3.150e-01	8.500e-02	4.000e-02	1.475e-01	4.250e-02	2.750e-02	8.000e-02	1.750e-02	7.500e-03	6.000e-02	7.500e-03	2.500e-03	2.250e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.462e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.125e-01	1.800e-01	2.325e-01	1.025e-01	8.500e-02	1.125e-01	4.250e-02	2.500e-02	6.000e-02	2.000e-02	1.250e-02	2.750e-02	7.500e-03	2.500e-03	1.250e-02
3.650e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.525e-01	1.800e-01	3.150e-01	8.500e-02	4.000e-02	1.475e-01	4.500e-02	2.250e-02	8.000e-02	1.750e-02	7.500e-03	6.000e-02	7.500e-03	2.500e-03	2.250e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.462e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.125e-01	1.800e-01	2.325e-01	1.025e-01	8.500e-02	1.125e-01	4.250e-02	2.500e-02	6.000e-02	2.000e-02	1.250e-02	2.750e-02	7.500e-03	2.500e-03	1.250e-02
3.660e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.550e-01	1.800e-01	3.150e-01	8.500e-02	4.000e-02	1.475e-01	4.500e-02	2.250e-02	8.000e-02	1.750e-02	7.500e-03	6.000e-02	7.500e-03	2.500e-03	2.250e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.462e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.125e-01	1.800e-01	2.325e-01	1.025e-01	8.500e-02	1.125e-01	4.250e-02	2.750e-02	6.000e-02	2.000e-02	1.250e-02	2.750e-02	7.500e-03	2.500e-03	1.250e-02
3.670e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.550e-01	1.800e-01	3.150e-01	8.500e-02	4.000e-02	1.475e-01	4.500e-02	2.250e-02	8.000e-02	1.750e-02	7.500e-03	6.000e-02	7.500e-03	2.500e-03	2.250e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.462e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.125e-01	1.800e-01	2.350e-01	1.025e-01	8.500e-02	1.125e-01	4.250e-02	2.750e-02	6.000e-02	2.250e-02	1.250e-02	2.750e-02	7.500e-03	2.500e-03	1.250e-02
3.680e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.550e-01	1.825e-01	3.150e-01	8.500e-02	4.250e-02	1.500e-01	4.500e-02	2.250e-02	8.000e-02	1.750e-02	7.500e-03	6.000e-02	7.500e-03	2.500e-03	2.250e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.462e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.150e-01	1.800e-01	2.350e-01	1.025e-01	8.500e-02	1.100e-01	4.250e-02	2.500e-02	6.000e-02	2.250e-02	1.250e-02	2.750e-02	7.500e-03	2.500e-03	1.250e-02
3.690e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.550e-01	1.800e-01	3.150e-01	8.500e-02	4.250e-02	1.500e-01	4.500e-02	2.250e-02	8.000e-02	1.750e-02	7.500e-03	6.000e-02	7.500e-03	2.500e-03	2.000e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.462e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.150e-01	1.800e-01	2.350e-01	1.025e-01	8.500e-02	1.100e-01	4.250e-02	2.500e-02	6.000e-02	2.250e-02	1.250e-02	2.750e-02	7.500e-03	2.500e-03	1.250e-02
3.700e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.550e-01	1.800e-01	3.150e-01	8.500e-02	4.250e-02	1.475e-01	4.500e-02	2.250e-02	8.000e-02	1.750e-02	7.500e-03	6.000e-02	7.500e-03	2.500e-03	2.000e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.462e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.150e-01	1.800e-01	2.350e-01	1.025e-01	8.750e-02	1.125e-01	4.250e-02	2.750e-02	6.000e-02	2.250e-02	1.250e-02	2.750e-02	7.500e-03	2.500e-03	1.250e-02
3.710e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.550e-01	1.800e-01	3.150e-01	8.750e-02	4.250e-02	1.450e-01	4.500e-02	2.250e-02	8.000e-02	1.750e-02	7.500e-03	6.000e-02	7.500e-03	2.500e-03	2.000e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.462e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.150e-01	1.825e-01	2.350e-01	1.025e-01	8.750e-02	1.125e-01	4.250e-02	2.500e-02	6.000e-02	2.250e-02	1.250e-02	2.750e-02	7.500e-03	2.500e-03	1.250e-02
3.720e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.550e-01	1.800e-01	3.125e-01	8.750e-02	4.250e-02	1.450e-01	4.500e-02	2.250e-02	8.000e-02	2.000e-02	7.500e-03	6.000e-02	7.500e-03	2.500e-03	2.000e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.462e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.125e-01	1.825e-01	2.350e-01	1.025e-01	8.500e-02	1.125e-01	4.250e-02	2.500e-02	6.000e-02	2.250e-02	1.250e-02	2.750e-02	7.500e-03	2.500e-03	1.250e-02
3.730e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.550e-01	1.800e-01	3.125e-01	8.750e-02	4.250e-02	1.475e-01	4.500e-02	2.250e-02	8.000e-02	1.750e-02	7.500e-03	6.000e-02	7.500e-03	2.500e-03	2.000e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.462e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.125e-01	1.825e-01	2.325e-01	1.025e-01	8.500e-02	1.125e-01	4.250e-02	2.500e-02	6.000e-02	2.250e-02	1.250e-02	2.750e-02	7.500e-03	2.500e-03	1.250e-02
3.740e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.550e-01	1.775e-01	3.150e-01	8.500e-02	4.250e-02	1.475e-01	4.500e-02	2.250e-02	8.000e-02	1.750e-02	7.500e-03	5.750e-02	7.500e-03	2.500e-03	2.000e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.462e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.125e-01	1.825e-01	2.325e-01	1.025e-01	8.500e-02	1.125e-01	4.250e-02	2.500e-02	6.000e-02	2.250e-02	1.250e-02	2.750e-02	7.500e-03	2.500e-03	1.250e-02
3.750e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.550e-01	1.775e-01	3.125e-01	8.500e-02	4.250e-02	1.475e-01	4.500e-02	2.000e-02	8.000e-02	1.750e-02	7.500e-03	6.000e-02	7.500e-03	2.500e-03	2.000e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.462e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.150e-01	1.825e-01	2.350e-01	1.025e-01	8.500e-02	1.125e-01	4.000e-02	2.250e-02	5.750e-02	2.250e-02	1.250e-02	2.750e-02	7.500e-03	2.500e-03	1.250e-02
3.760e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.575e-01	1.750e-01	3.125e-01	8.500e-02	4.250e-02	1.475e-01	4.500e-02	2.000e-02	8.000e-02	1.750e-02	7.500e-03	6.000e-02	7.500e-03	2.500e-03	2.000e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.462e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.100e-01	1.850e-01	2.350e-01	1.025e-01	8.500e-02	1.125e-01	4.000e-02	2.250e-02	5.750e-02	2.250e-02	1.250e-02	2.750e-02	7.500e-03	2.500e-03	1.250e-02
3.770e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.575e-01	1.750e-01	3.125e-01	8.500e-02	4.250e-02	1.475e-01	4.500e-02	2.000e-02	8.000e-02	1.750e-02	7.500e-03	6.000e-02	7.500e-03	2.500e-03	2.000e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.462e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.100e-01	1.825e-01	2.350e-01	1.025e-01	8.500e-02	1.125e-01	4.000e-02	2.500e-02	5.750e-02	2.000e-02	1.250e-02	2.750e-02	7.500e-03	2.500e-03	1.250e-02
3.780e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.575e-01	1.750e-01	3.125e-01	8.250e-02	4.250e-02	1.475e-01	4.500e-02	2.000e-02	8.000e-02	1.750e-02	7.500e-03	6.250e-02	7.500e-03	2.500e-03	2.000e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.462e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.100e-01	1.825e-01	2.350e-01	1.025e-01	8.500e-02	1.125e-01	4.000e-02	2.500e-02	5.750e-02	2.000e-02	1.250e-02	2.750e-02	7.500e-03	2.500e-03	1.250e-02
3.790e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.575e-01	1.750e-01	3.150e-01	8.250e-02	4.250e-02	1.475e-01	4.250e-02	2.000e-02	8.000e-02	1.750e-02	7.500e-03	6.250e-02	7.500e-03	2.500e-03	2.000e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.462e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.100e-01	1.825e-01	2.350e-01	1.025e-01	8.500e-02	1.125e-01	4.000e-02	2.500e-02	5.750e-02	2.000e-02	1.250e-02	2.750e-02	7.500e-03	2.500e-03	1.250e-02
3.800e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.575e-01	1.725e-01	3.125e-01	8.250e-02	4.250e-02	1.450e-01	4.250e-02	2.000e-02	8.000e-02	1.750e-02	7.500e-03	6.250e-02	7.500e-03	2.500e-03	2.000e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.100e-01	1.825e-01	2.350e-01	1.025e-01	8.500e-02	1.125e-01	4.250e-02	2.500e-02	5.750e-02	2.000e-02	1.250e-02	2.750e-02	7.500e-03	2.500e-03	1.250e-02
3.810e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.575e-01	1.700e-01	3.150e-01	8.250e-02	4.000e-02	1.450e-01	4.250e-02	2.000e-02	8.000e-02	1.750e-02	7.500e-03	6.250e-02	7.500e-03	2.500e-03	2.000e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.125e-01	1.825e-01	2.325e-01	1.025e-01	8.500e-02	1.125e-01	4.250e-02	2.250e-02	5.750e-02	2.000e-02	1.250e-02	2.750e-02	7.500e-03	2.500e-03	1.250e-02
3.820e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.575e-01	1.700e-01	3.125e-01	8.250e-02	3.750e-02	1.450e-01	4.250e-02	2.000e-02	8.000e-02	1.750e-02	7.500e-03	6.500e-02	7.500e-03	2.500e-03	2.000e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.125e-01	1.825e-01	2.325e-01	1.025e-01	8.500e-02	1.125e-01	4.250e-02	2.250e-02	5.750e-02	2.000e-02	1.250e-02	2.750e-02	7.500e-03	2.500e-03	1.000e-02
3.830e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.575e-01	1.700e-01	3.125e-01	8.250e-02	3.750e-02	1.450e-01	4.250e-02	2.000e-02	8.000e-02	2.000e-02	7.500e-03	6.250e-02	7.500e-03	2.500e-03	2.000e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.075e-01	1.825e-01	2.325e-01	1.025e-01	8.500e-02	1.125e-01	4.250e-02	2.250e-02	5.750e-02	2.000e-02	1.250e-02	2.750e-02	7.500e-03	2.500e-03	1.000e-02
3.840e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.575e-01	1.700e-01	3.125e-01	8.250e-02	3.750e-02	1.450e-01	4.250e-02	2.000e-02	8.500e-02	2.000e-02	7.500e-03	6.250e-02	7.500e-03	2.500e-03	2.000e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.050e-01	1.825e-01	2.275e-01	1.025e-01	8.500e-02	1.125e-01	4.250e-02	2.250e-02	5.750e-02	2.000e-02	1.250e-02	2.750e-02	7.500e-03	2.500e-03	1.000e-02
