n.evals.q.1.0.	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.body.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.body.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.body.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.body.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.body.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.body.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.body.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.body.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.body.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.body.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.body.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.body.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.body.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.body.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.body.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.body.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.body.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.body.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.body.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.body.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.body.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.body.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.body.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.body.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.body.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.body.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.body.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.body.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.body.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.body.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.body.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.body.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.body.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.body.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.body.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.body.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.body.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.body.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.body.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.body.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.body.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.body.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.body.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.body.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.body.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.body.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.body.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.body.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.body.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.body.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.body.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.body.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.body.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.body.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.body.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.body.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.body.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.body.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.body.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.body.epistasis.sd.max
3.870e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.290e-01	9.233e-02	1.417e-01	1.188e-01	9.605e-02	1.298e-01	9.391e-02	6.782e-02	1.200e-01	6.782e-02	4.265e-02	1.097e-01	4.265e-02	2.487e-02	6.782e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.741e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	1.616e-01	1.504e-01	1.693e-01	1.338e-01	1.236e-01	1.386e-01	9.391e-02	7.822e-02	1.068e-01	6.782e-02	5.449e-02	8.292e-02	4.265e-02	2.487e-02	5.449e-02
3.880e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.290e-01	9.233e-02	1.424e-01	1.199e-01	9.391e-02	1.298e-01	9.391e-02	6.782e-02	1.200e-01	7.155e-02	4.265e-02	1.097e-01	4.265e-02	2.487e-02	6.782e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.741e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	1.616e-01	1.504e-01	1.693e-01	1.300e-01	1.236e-01	1.386e-01	9.391e-02	7.500e-02	1.068e-01	6.782e-02	5.449e-02	8.292e-02	4.265e-02	2.487e-02	5.449e-02
3.890e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.290e-01	9.233e-02	1.424e-01	1.199e-01	9.391e-02	1.298e-01	9.391e-02	6.782e-02	1.200e-01	7.155e-02	4.265e-02	1.097e-01	4.265e-02	2.487e-02	6.782e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.741e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	1.616e-01	1.505e-01	1.693e-01	1.338e-01	1.236e-01	1.386e-01	9.391e-02	7.500e-02	1.052e-01	6.782e-02	5.449e-02	8.292e-02	4.265e-02	2.487e-02	5.449e-02
3.900e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.290e-01	9.601e-02	1.424e-01	1.199e-01	9.391e-02	1.297e-01	9.165e-02	6.782e-02	1.200e-01	7.155e-02	4.265e-02	1.097e-01	4.265e-02	2.487e-02	6.782e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.741e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	1.602e-01	1.505e-01	1.693e-01	1.338e-01	1.236e-01	1.386e-01	9.391e-02	7.822e-02	1.068e-01	6.782e-02	5.449e-02	8.292e-02	4.265e-02	2.487e-02	5.449e-02
3.910e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.290e-01	9.601e-02	1.431e-01	1.199e-01	9.391e-02	1.297e-01	9.165e-02	6.782e-02	1.200e-01	6.782e-02	4.265e-02	1.097e-01	4.265e-02	2.487e-02	6.782e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.741e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	1.602e-01	1.487e-01	1.693e-01	1.335e-01	1.244e-01	1.386e-01	9.391e-02	7.500e-02	1.052e-01	6.782e-02	5.449e-02	8.292e-02	4.265e-02	2.487e-02	5.449e-02
3.920e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.290e-01	9.601e-02	1.431e-01	1.156e-01	9.391e-02	1.297e-01	9.165e-02	6.782e-02	1.200e-01	6.782e-02	4.265e-02	1.110e-01	4.265e-02	2.487e-02	6.782e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.741e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	1.602e-01	1.505e-01	1.693e-01	1.300e-01	1.244e-01	1.386e-01	9.391e-02	7.500e-02	1.052e-01	6.782e-02	5.449e-02	8.292e-02	4.265e-02	2.487e-02	5.449e-02
3.930e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.290e-01	9.601e-02	1.431e-01	1.156e-01	9.391e-02	1.297e-01	9.165e-02	6.782e-02	1.200e-01	6.782e-02	4.265e-02	1.118e-01	4.265e-02	2.487e-02	6.782e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.741e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	1.602e-01	1.516e-01	1.684e-01	1.300e-01	1.244e-01	1.386e-01	9.391e-02	7.500e-02	1.068e-01	6.782e-02	5.449e-02	8.292e-02	4.265e-02	2.487e-02	5.449e-02
3.940e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.290e-01	9.601e-02	1.431e-01	1.156e-01	9.391e-02	1.297e-01	9.165e-02	6.782e-02	1.200e-01	6.782e-02	4.265e-02	1.101e-01	4.265e-02	2.487e-02	6.782e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.741e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	1.602e-01	1.501e-01	1.682e-01	1.300e-01	1.244e-01	1.386e-01	9.391e-02	7.500e-02	1.068e-01	6.782e-02	5.449e-02	8.292e-02	4.265e-02	2.487e-02	5.449e-02
3.950e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.290e-01	9.601e-02	1.431e-01	1.146e-01	9.391e-02	1.297e-01	9.165e-02	6.782e-02	1.200e-01	6.782e-02	4.265e-02	1.101e-01	4.265e-02	2.487e-02	6.782e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.741e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	1.599e-01	1.524e-01	1.690e-01	1.300e-01	1.244e-01	1.384e-01	9.391e-02	7.500e-02	1.068e-01	6.782e-02	5.449e-02	8.292e-02	4.265e-02	2.487e-02	5.449e-02
3.960e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.290e-01	9.601e-02	1.431e-01	1.156e-01	9.391e-02	1.297e-01	8.927e-02	6.782e-02	1.192e-01	6.782e-02	4.265e-02	1.101e-01	4.265e-02	2.487e-02	6.782e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.741e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	1.599e-01	1.524e-01	1.690e-01	1.300e-01	1.236e-01	1.384e-01	9.391e-02	7.500e-02	1.068e-01	6.782e-02	5.449e-02	8.292e-02	4.265e-02	2.487e-02	5.449e-02
3.970e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.290e-01	9.601e-02	1.420e-01	1.156e-01	9.605e-02	1.295e-01	8.927e-02	6.782e-02	1.207e-01	6.782e-02	4.265e-02	1.101e-01	3.500e-02	0.000e+00	6.782e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	1.599e-01	1.524e-01	1.693e-01	1.300e-01	1.236e-01	1.384e-01	9.391e-02	7.500e-02	1.068e-01	6.782e-02	5.449e-02	8.292e-02	4.265e-02	2.487e-02	5.449e-02
3.980e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.290e-01	9.601e-02	1.445e-01	1.156e-01	9.605e-02	1.297e-01	8.927e-02	6.782e-02	1.207e-01	6.782e-02	4.265e-02	1.101e-01	3.500e-02	0.000e+00	6.782e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	1.599e-01	1.516e-01	1.712e-01	1.335e-01	1.236e-01	1.384e-01	9.605e-02	7.500e-02	1.068e-01	6.782e-02	5.449e-02	8.292e-02	4.265e-02	2.487e-02	5.449e-02
3.990e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.293e-01	9.823e-02	1.453e-01	1.166e-01	9.605e-02	1.289e-01	8.927e-02	6.782e-02	1.207e-01	6.782e-02	4.265e-02	1.101e-01	4.265e-02	0.000e+00	6.379e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	1.599e-01	1.512e-01	1.712e-01	1.335e-01	1.236e-01	1.384e-01	9.605e-02	7.500e-02	1.068e-01	6.782e-02	5.449e-02	8.292e-02	4.265e-02	2.487e-02	5.449e-02
4.000e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.293e-01	9.601e-02	1.453e-01	1.166e-01	9.605e-02	1.289e-01	8.927e-02	7.155e-02	1.207e-01	6.782e-02	4.265e-02	1.083e-01	4.265e-02	0.000e+00	6.379e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	1.599e-01	1.512e-01	1.690e-01	1.338e-01	1.236e-01	1.386e-01	9.605e-02	7.500e-02	1.068e-01	6.782e-02	5.449e-02	8.292e-02	4.265e-02	2.487e-02	5.449e-02
4.010e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.293e-01	9.601e-02	1.453e-01	1.166e-01	9.605e-02	1.289e-01	8.927e-02	7.155e-02	1.207e-01	6.782e-02	4.265e-02	1.083e-01	4.265e-02	0.000e+00	6.379e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	1.599e-01	1.512e-01	1.690e-01	1.338e-01	1.236e-01	1.386e-01	9.605e-02	7.155e-02	1.068e-01	6.782e-02	5.449e-02	8.292e-02	4.265e-02	2.487e-02	5.449e-02
4.020e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.290e-01	9.601e-02	1.445e-01	1.166e-01	9.605e-02	1.289e-01	8.927e-02	6.782e-02	1.207e-01	6.782e-02	4.265e-02	1.097e-01	4.265e-02	0.000e+00	6.379e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	1.605e-01	1.512e-01	1.690e-01	1.338e-01	1.228e-01	1.386e-01	9.605e-02	7.500e-02	1.068e-01	6.782e-02	5.449e-02	8.292e-02	4.265e-02	2.487e-02	5.449e-02
4.030e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.290e-01	9.601e-02	1.424e-01	1.176e-01	9.605e-02	1.289e-01	8.927e-02	6.782e-02	1.207e-01	6.782e-02	4.265e-02	1.097e-01	4.265e-02	0.000e+00	6.379e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	1.605e-01	1.516e-01	1.690e-01	1.338e-01	1.228e-01	1.386e-01	9.605e-02	7.500e-02	1.068e-01	6.782e-02	5.449e-02	8.292e-02	4.265e-02	2.487e-02	5.449e-02
4.040e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.312e-01	9.367e-02	1.418e-01	1.192e-01	9.601e-02	1.289e-01	8.927e-02	6.782e-02	1.207e-01	6.782e-02	4.265e-02	1.097e-01	4.265e-02	0.000e+00	6.379e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.728e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	1.605e-01	1.516e-01	1.690e-01	1.338e-01	1.236e-01	1.386e-01	9.605e-02	7.500e-02	1.068e-01	6.782e-02	5.449e-02	8.292e-02	4.265e-02	2.487e-02	5.449e-02
4.050e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.312e-01	9.367e-02	1.408e-01	1.192e-01	9.601e-02	1.289e-01	8.927e-02	6.782e-02	1.207e-01	6.782e-02	4.265e-02	1.077e-01	3.500e-02	0.000e+00	6.379e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.741e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	1.605e-01	1.516e-01	1.690e-01	1.338e-01	1.236e-01	1.388e-01	9.605e-02	7.500e-02	1.068e-01	6.782e-02	5.449e-02	8.292e-02	4.265e-02	2.487e-02	5.449e-02
4.060e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.312e-01	9.367e-02	1.408e-01	1.192e-01	9.601e-02	1.289e-01	8.927e-02	6.782e-02	1.207e-01	6.782e-02	4.265e-02	1.077e-01	4.265e-02	0.000e+00	6.379e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.741e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	1.605e-01	1.516e-01	1.690e-01	1.338e-01	1.236e-01	1.388e-01	9.605e-02	7.500e-02	1.068e-01	6.782e-02	5.449e-02	8.292e-02	4.265e-02	2.487e-02	5.449e-02
4.070e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.306e-01	9.367e-02	1.408e-01	1.192e-01	9.601e-02	1.289e-01	8.927e-02	6.782e-02	1.207e-01	6.379e-02	4.265e-02	1.077e-01	4.265e-02	0.000e+00	6.379e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.741e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	1.599e-01	1.516e-01	1.690e-01	1.338e-01	1.236e-01	1.388e-01	9.605e-02	7.500e-02	1.064e-01	6.782e-02	5.449e-02	8.292e-02	4.265e-02	2.487e-02	5.449e-02
4.080e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.300e-01	9.367e-02	1.424e-01	1.192e-01	9.601e-02	1.289e-01	8.927e-02	6.782e-02	1.207e-01	6.379e-02	4.265e-02	1.077e-01	4.265e-02	0.000e+00	6.379e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.741e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	1.599e-01	1.516e-01	1.690e-01	1.340e-01	1.236e-01	1.388e-01	9.605e-02	7.500e-02	1.064e-01	6.782e-02	5.449e-02	8.292e-02	4.265e-02	2.487e-02	5.540e-02
4.090e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.300e-01	9.367e-02	1.424e-01	1.192e-01	9.601e-02	1.289e-01	8.927e-02	6.782e-02	1.207e-01	6.379e-02	4.265e-02	1.077e-01	4.265e-02	0.000e+00	6.379e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.741e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	1.599e-01	1.516e-01	1.699e-01	1.340e-01	1.236e-01	1.388e-01	9.391e-02	7.500e-02	1.064e-01	6.782e-02	5.937e-02	8.124e-02	4.265e-02	2.487e-02	5.540e-02
4.100e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.300e-01	9.014e-02	1.424e-01	1.192e-01	9.539e-02	1.289e-01	8.927e-02	6.782e-02	1.207e-01	6.379e-02	4.265e-02	1.068e-01	3.500e-02	0.000e+00	6.379e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.741e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	1.578e-01	1.505e-01	1.699e-01	1.338e-01	1.236e-01	1.390e-01	9.391e-02	7.500e-02	1.064e-01	6.782e-02	5.937e-02	8.124e-02	4.265e-02	2.487e-02	5.540e-02
4.110e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.300e-01	9.014e-02	1.424e-01	1.192e-01	9.539e-02	1.289e-01	8.927e-02	6.782e-02	1.207e-01	6.379e-02	4.265e-02	1.068e-01	3.500e-02	0.000e+00	6.379e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.741e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	1.578e-01	1.505e-01	1.699e-01	1.338e-01	1.236e-01	1.390e-01	9.165e-02	7.500e-02	1.064e-01	6.782e-02	5.937e-02	8.124e-02	4.265e-02	2.487e-02	5.540e-02
4.120e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.276e-01	9.014e-02	1.424e-01	1.192e-01	9.539e-02	1.289e-01	8.675e-02	6.782e-02	1.207e-01	6.379e-02	4.265e-02	1.064e-01	3.500e-02	0.000e+00	6.379e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.741e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	1.578e-01	1.505e-01	1.699e-01	1.338e-01	1.236e-01	1.390e-01	9.165e-02	7.500e-02	1.064e-01	6.782e-02	5.937e-02	8.292e-02	4.265e-02	2.487e-02	5.540e-02
