n.evals.q.1.0.	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.global.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.global.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.global.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.global.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.global.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.global.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.global.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.global.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.global.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.global.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.global.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.global.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.global.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.global.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.global.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.global.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.global.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.global.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.global.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.global.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.global.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.global.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.global.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.global.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.global.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.global.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.global.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.global.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.global.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.global.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.global.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.global.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.global.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.global.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.global.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.global.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.global.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.global.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.global.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.global.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.global.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.global.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.global.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.global.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.global.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.global.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.global.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.global.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.global.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.global.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.global.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.global.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.global.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.global.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.global.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.global.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.global.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.global.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.global.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.global.epistasis.avg.max
2.740e+04	8.182e-01	8.182e-01	8.182e-01	6.187e-01	6.061e-01	6.515e-01	4.337e-01	4.072e-01	4.769e-01	3.682e-01	3.434e-01	3.796e-01	3.576e-01	3.144e-01	3.737e-01	8.182e-01	8.182e-01	8.188e-01	5.897e-01	5.773e-01	5.952e-01	3.952e-01	3.833e-01	4.312e-01	2.824e-01	2.533e-01	2.906e-01	1.685e-01	1.497e-01	1.964e-01	8.182e-01	8.182e-01	8.258e-01	6.061e-01	5.960e-01	6.212e-01	4.270e-01	3.973e-01	4.459e-01	3.652e-01	3.290e-01	3.788e-01	3.515e-01	3.144e-01	3.697e-01	8.188e-01	8.185e-01	8.191e-01	5.773e-01	5.721e-01	5.827e-01	3.764e-01	3.703e-01	3.815e-01	2.273e-01	2.148e-01	2.385e-01	1.076e-01	1.018e-01	1.133e-01
2.750e+04	8.182e-01	8.182e-01	8.182e-01	6.187e-01	6.061e-01	6.515e-01	4.337e-01	4.072e-01	4.769e-01	3.682e-01	3.434e-01	3.796e-01	3.576e-01	3.144e-01	3.737e-01	8.182e-01	8.182e-01	8.188e-01	5.897e-01	5.773e-01	5.952e-01	3.952e-01	3.827e-01	4.306e-01	2.842e-01	2.542e-01	2.897e-01	1.685e-01	1.506e-01	1.964e-01	8.182e-01	8.182e-01	8.258e-01	6.061e-01	5.960e-01	6.212e-01	4.270e-01	3.973e-01	4.459e-01	3.652e-01	3.290e-01	3.788e-01	3.515e-01	3.144e-01	3.697e-01	8.188e-01	8.185e-01	8.191e-01	5.773e-01	5.724e-01	5.827e-01	3.764e-01	3.703e-01	3.818e-01	2.273e-01	2.148e-01	2.385e-01	1.076e-01	1.018e-01	1.133e-01
2.760e+04	8.182e-01	8.182e-01	8.182e-01	6.187e-01	6.061e-01	6.515e-01	4.337e-01	4.072e-01	4.769e-01	3.667e-01	3.434e-01	3.796e-01	3.576e-01	3.144e-01	3.737e-01	8.182e-01	8.182e-01	8.188e-01	5.897e-01	5.773e-01	5.952e-01	3.967e-01	3.827e-01	4.309e-01	2.842e-01	2.548e-01	2.897e-01	1.685e-01	1.506e-01	1.964e-01	8.182e-01	8.182e-01	8.258e-01	6.061e-01	5.960e-01	6.212e-01	4.270e-01	3.973e-01	4.459e-01	3.652e-01	3.290e-01	3.788e-01	3.515e-01	3.144e-01	3.697e-01	8.188e-01	8.185e-01	8.191e-01	5.773e-01	5.721e-01	5.824e-01	3.767e-01	3.703e-01	3.818e-01	2.291e-01	2.152e-01	2.385e-01	1.076e-01	1.018e-01	1.130e-01
2.770e+04	8.182e-01	8.182e-01	8.182e-01	6.187e-01	6.061e-01	6.515e-01	4.337e-01	4.072e-01	4.805e-01	3.667e-01	3.442e-01	3.796e-01	3.576e-01	3.144e-01	3.737e-01	8.182e-01	8.182e-01	8.188e-01	5.894e-01	5.773e-01	5.952e-01	3.967e-01	3.827e-01	4.309e-01	2.842e-01	2.545e-01	2.900e-01	1.676e-01	1.521e-01	1.964e-01	8.182e-01	8.182e-01	8.258e-01	6.061e-01	5.960e-01	6.212e-01	4.283e-01	3.973e-01	4.459e-01	3.652e-01	3.312e-01	3.788e-01	3.515e-01	3.144e-01	3.697e-01	8.188e-01	8.185e-01	8.191e-01	5.767e-01	5.721e-01	5.824e-01	3.767e-01	3.712e-01	3.818e-01	2.291e-01	2.155e-01	2.388e-01	1.070e-01	1.018e-01	1.133e-01
2.780e+04	8.182e-01	8.182e-01	8.182e-01	6.187e-01	6.061e-01	6.515e-01	4.337e-01	4.072e-01	4.805e-01	3.682e-01	3.442e-01	3.796e-01	3.576e-01	3.144e-01	3.737e-01	8.182e-01	8.182e-01	8.188e-01	5.894e-01	5.770e-01	5.948e-01	3.967e-01	3.818e-01	4.309e-01	2.839e-01	2.545e-01	2.912e-01	1.676e-01	1.521e-01	1.964e-01	8.182e-01	8.182e-01	8.258e-01	6.061e-01	5.960e-01	6.212e-01	4.283e-01	3.973e-01	4.470e-01	3.652e-01	3.312e-01	3.788e-01	3.515e-01	3.144e-01	3.667e-01	8.188e-01	8.185e-01	8.191e-01	5.767e-01	5.721e-01	5.824e-01	3.770e-01	3.712e-01	3.818e-01	2.285e-01	2.155e-01	2.388e-01	1.073e-01	1.015e-01	1.133e-01
2.790e+04	8.182e-01	8.182e-01	8.182e-01	6.187e-01	6.061e-01	6.515e-01	4.337e-01	4.072e-01	4.805e-01	3.682e-01	3.442e-01	3.796e-01	3.576e-01	3.144e-01	3.737e-01	8.182e-01	8.182e-01	8.188e-01	5.894e-01	5.779e-01	5.948e-01	3.967e-01	3.818e-01	4.318e-01	2.839e-01	2.552e-01	2.918e-01	1.676e-01	1.512e-01	1.964e-01	8.182e-01	8.182e-01	8.258e-01	6.061e-01	5.960e-01	6.212e-01	4.283e-01	3.990e-01	4.470e-01	3.621e-01	3.312e-01	3.788e-01	3.515e-01	3.144e-01	3.682e-01	8.188e-01	8.185e-01	8.191e-01	5.767e-01	5.721e-01	5.824e-01	3.770e-01	3.712e-01	3.818e-01	2.285e-01	2.155e-01	2.388e-01	1.073e-01	1.015e-01	1.133e-01
2.800e+04	8.182e-01	8.182e-01	8.182e-01	6.187e-01	6.061e-01	6.515e-01	4.337e-01	4.072e-01	4.805e-01	3.682e-01	3.442e-01	3.796e-01	3.576e-01	3.144e-01	3.737e-01	8.182e-01	8.182e-01	8.188e-01	5.894e-01	5.779e-01	5.948e-01	3.964e-01	3.818e-01	4.306e-01	2.839e-01	2.552e-01	2.918e-01	1.676e-01	1.521e-01	1.967e-01	8.182e-01	8.182e-01	8.258e-01	6.061e-01	5.960e-01	6.212e-01	4.283e-01	3.990e-01	4.457e-01	3.621e-01	3.312e-01	3.788e-01	3.515e-01	3.144e-01	3.712e-01	8.188e-01	8.185e-01	8.191e-01	5.767e-01	5.724e-01	5.827e-01	3.770e-01	3.709e-01	3.818e-01	2.285e-01	2.155e-01	2.388e-01	1.073e-01	1.018e-01	1.133e-01
2.810e+04	8.182e-01	8.182e-01	8.182e-01	6.187e-01	6.061e-01	6.515e-01	4.337e-01	4.072e-01	4.805e-01	3.682e-01	3.442e-01	3.788e-01	3.576e-01	3.144e-01	3.737e-01	8.182e-01	8.182e-01	8.188e-01	5.894e-01	5.779e-01	5.952e-01	3.964e-01	3.818e-01	4.306e-01	2.839e-01	2.555e-01	2.915e-01	1.676e-01	1.536e-01	1.970e-01	8.182e-01	8.182e-01	8.258e-01	6.061e-01	5.960e-01	6.212e-01	4.283e-01	3.990e-01	4.470e-01	3.621e-01	3.312e-01	3.788e-01	3.515e-01	3.144e-01	3.697e-01	8.188e-01	8.185e-01	8.191e-01	5.761e-01	5.721e-01	5.827e-01	3.776e-01	3.709e-01	3.818e-01	2.285e-01	2.155e-01	2.385e-01	1.073e-01	1.018e-01	1.133e-01
2.820e+04	8.182e-01	8.182e-01	8.182e-01	6.162e-01	6.061e-01	6.515e-01	4.318e-01	4.072e-01	4.805e-01	3.682e-01	3.442e-01	3.788e-01	3.596e-01	3.144e-01	3.737e-01	8.182e-01	8.182e-01	8.188e-01	5.888e-01	5.773e-01	5.952e-01	3.964e-01	3.818e-01	4.294e-01	2.839e-01	2.555e-01	2.915e-01	1.670e-01	1.527e-01	1.973e-01	8.182e-01	8.182e-01	8.258e-01	6.061e-01	5.960e-01	6.212e-01	4.261e-01	3.990e-01	4.470e-01	3.621e-01	3.312e-01	3.788e-01	3.515e-01	3.144e-01	3.697e-01	8.188e-01	8.185e-01	8.191e-01	5.761e-01	5.724e-01	5.824e-01	3.776e-01	3.712e-01	3.818e-01	2.267e-01	2.164e-01	2.385e-01	1.073e-01	1.018e-01	1.133e-01
2.830e+04	8.182e-01	8.182e-01	8.182e-01	6.162e-01	6.061e-01	6.515e-01	4.318e-01	4.072e-01	4.805e-01	3.682e-01	3.409e-01	3.796e-01	3.596e-01	3.144e-01	3.737e-01	8.182e-01	8.182e-01	8.188e-01	5.888e-01	5.773e-01	5.952e-01	3.967e-01	3.818e-01	4.294e-01	2.839e-01	2.558e-01	2.915e-01	1.670e-01	1.527e-01	1.973e-01	8.182e-01	8.182e-01	8.258e-01	6.061e-01	5.960e-01	6.212e-01	4.261e-01	3.990e-01	4.470e-01	3.621e-01	3.312e-01	3.798e-01	3.515e-01	3.144e-01	3.697e-01	8.188e-01	8.185e-01	8.191e-01	5.761e-01	5.724e-01	5.818e-01	3.764e-01	3.697e-01	3.818e-01	2.267e-01	2.170e-01	2.385e-01	1.064e-01	1.018e-01	1.133e-01
2.840e+04	8.182e-01	8.182e-01	8.182e-01	6.162e-01	6.061e-01	6.515e-01	4.318e-01	4.072e-01	4.805e-01	3.682e-01	3.409e-01	3.796e-01	3.596e-01	3.144e-01	3.737e-01	8.182e-01	8.182e-01	8.188e-01	5.888e-01	5.773e-01	5.952e-01	3.961e-01	3.818e-01	4.306e-01	2.839e-01	2.558e-01	2.918e-01	1.670e-01	1.527e-01	1.964e-01	8.182e-01	8.182e-01	8.258e-01	6.061e-01	5.960e-01	6.212e-01	4.261e-01	3.990e-01	4.470e-01	3.621e-01	3.312e-01	3.798e-01	3.530e-01	3.144e-01	3.697e-01	8.188e-01	8.185e-01	8.191e-01	5.761e-01	5.724e-01	5.821e-01	3.764e-01	3.709e-01	3.818e-01	2.267e-01	2.173e-01	2.385e-01	1.064e-01	1.018e-01	1.133e-01
2.850e+04	8.182e-01	8.182e-01	8.182e-01	6.162e-01	6.061e-01	6.515e-01	4.318e-01	4.019e-01	4.805e-01	3.682e-01	3.409e-01	3.796e-01	3.596e-01	3.144e-01	3.737e-01	8.182e-01	8.182e-01	8.188e-01	5.888e-01	5.773e-01	5.945e-01	3.961e-01	3.818e-01	4.306e-01	2.839e-01	2.558e-01	2.912e-01	1.670e-01	1.521e-01	1.979e-01	8.182e-01	8.182e-01	8.258e-01	6.061e-01	5.960e-01	6.212e-01	4.261e-01	3.990e-01	4.470e-01	3.621e-01	3.312e-01	3.803e-01	3.530e-01	3.144e-01	3.697e-01	8.188e-01	8.185e-01	8.191e-01	5.761e-01	5.724e-01	5.821e-01	3.776e-01	3.709e-01	3.818e-01	2.267e-01	2.173e-01	2.388e-01	1.064e-01	1.009e-01	1.142e-01
2.860e+04	8.182e-01	8.182e-01	8.182e-01	6.152e-01	6.061e-01	6.515e-01	4.318e-01	4.019e-01	4.805e-01	3.682e-01	3.409e-01	3.796e-01	3.596e-01	3.144e-01	3.737e-01	8.182e-01	8.182e-01	8.188e-01	5.891e-01	5.773e-01	5.945e-01	3.961e-01	3.818e-01	4.321e-01	2.836e-01	2.564e-01	2.912e-01	1.682e-01	1.509e-01	1.979e-01	8.182e-01	8.182e-01	8.258e-01	6.061e-01	5.960e-01	6.212e-01	4.261e-01	3.990e-01	4.470e-01	3.621e-01	3.312e-01	3.803e-01	3.530e-01	3.144e-01	3.697e-01	8.188e-01	8.185e-01	8.191e-01	5.764e-01	5.724e-01	5.821e-01	3.776e-01	3.709e-01	3.827e-01	2.267e-01	2.179e-01	2.379e-01	1.073e-01	1.009e-01	1.142e-01
2.870e+04	8.182e-01	8.182e-01	8.182e-01	6.152e-01	6.061e-01	6.515e-01	4.318e-01	4.019e-01	4.805e-01	3.682e-01	3.409e-01	3.796e-01	3.596e-01	3.163e-01	3.737e-01	8.182e-01	8.182e-01	8.188e-01	5.891e-01	5.773e-01	5.945e-01	3.961e-01	3.818e-01	4.318e-01	2.836e-01	2.570e-01	2.918e-01	1.691e-01	1.509e-01	1.979e-01	8.182e-01	8.182e-01	8.258e-01	6.061e-01	5.960e-01	6.212e-01	4.261e-01	3.971e-01	4.470e-01	3.636e-01	3.312e-01	3.798e-01	3.530e-01	3.144e-01	3.697e-01	8.188e-01	8.185e-01	8.191e-01	5.764e-01	5.724e-01	5.821e-01	3.776e-01	3.709e-01	3.827e-01	2.294e-01	2.179e-01	2.370e-01	1.067e-01	1.009e-01	1.136e-01
2.880e+04	8.182e-01	8.182e-01	8.182e-01	6.152e-01	6.061e-01	6.515e-01	4.318e-01	4.019e-01	4.805e-01	3.682e-01	3.409e-01	3.796e-01	3.596e-01	3.163e-01	3.737e-01	8.182e-01	8.182e-01	8.188e-01	5.891e-01	5.773e-01	5.955e-01	3.961e-01	3.818e-01	4.318e-01	2.839e-01	2.567e-01	2.918e-01	1.691e-01	1.509e-01	1.979e-01	8.182e-01	8.182e-01	8.258e-01	6.061e-01	5.960e-01	6.212e-01	4.261e-01	3.971e-01	4.470e-01	3.636e-01	3.312e-01	3.798e-01	3.530e-01	3.144e-01	3.697e-01	8.188e-01	8.185e-01	8.194e-01	5.764e-01	5.724e-01	5.821e-01	3.776e-01	3.709e-01	3.827e-01	2.294e-01	2.179e-01	2.370e-01	1.067e-01	1.009e-01	1.136e-01
2.890e+04	8.182e-01	8.182e-01	8.182e-01	6.152e-01	6.061e-01	6.515e-01	4.318e-01	4.019e-01	4.805e-01	3.682e-01	3.409e-01	3.803e-01	3.596e-01	3.163e-01	3.737e-01	8.182e-01	8.182e-01	8.188e-01	5.891e-01	5.773e-01	5.964e-01	3.961e-01	3.818e-01	4.315e-01	2.839e-01	2.570e-01	2.918e-01	1.691e-01	1.509e-01	1.979e-01	8.182e-01	8.182e-01	8.258e-01	6.061e-01	5.960e-01	6.212e-01	4.201e-01	3.971e-01	4.470e-01	3.636e-01	3.312e-01	3.798e-01	3.530e-01	3.144e-01	3.697e-01	8.188e-01	8.185e-01	8.194e-01	5.764e-01	5.721e-01	5.824e-01	3.782e-01	3.709e-01	3.827e-01	2.294e-01	2.179e-01	2.388e-01	1.061e-01	1.012e-01	1.139e-01
2.900e+04	8.182e-01	8.182e-01	8.182e-01	6.152e-01	6.061e-01	6.515e-01	4.318e-01	4.019e-01	4.805e-01	3.697e-01	3.409e-01	3.803e-01	3.596e-01	3.163e-01	3.737e-01	8.182e-01	8.182e-01	8.188e-01	5.888e-01	5.773e-01	5.964e-01	3.961e-01	3.818e-01	4.315e-01	2.839e-01	2.558e-01	2.918e-01	1.691e-01	1.509e-01	1.979e-01	8.182e-01	8.182e-01	8.258e-01	6.061e-01	5.978e-01	6.212e-01	4.201e-01	3.971e-01	4.470e-01	3.636e-01	3.312e-01	3.803e-01	3.530e-01	3.144e-01	3.697e-01	8.188e-01	8.185e-01	8.194e-01	5.764e-01	5.721e-01	5.824e-01	3.776e-01	3.709e-01	3.827e-01	2.294e-01	2.179e-01	2.388e-01	1.061e-01	1.009e-01	1.136e-01
2.910e+04	8.182e-01	8.182e-01	8.182e-01	6.152e-01	6.061e-01	6.515e-01	4.318e-01	4.019e-01	4.805e-01	3.682e-01	3.409e-01	3.803e-01	3.596e-01	3.163e-01	3.737e-01	8.182e-01	8.182e-01	8.188e-01	5.885e-01	5.773e-01	5.964e-01	3.958e-01	3.818e-01	4.315e-01	2.839e-01	2.567e-01	2.918e-01	1.703e-01	1.506e-01	1.979e-01	8.182e-01	8.182e-01	8.258e-01	6.061e-01	5.978e-01	6.212e-01	4.201e-01	3.971e-01	4.470e-01	3.636e-01	3.312e-01	3.803e-01	3.530e-01	3.144e-01	3.697e-01	8.188e-01	8.185e-01	8.194e-01	5.764e-01	5.721e-01	5.824e-01	3.767e-01	3.709e-01	3.827e-01	2.294e-01	2.179e-01	2.388e-01	1.061e-01	1.009e-01	1.136e-01
2.920e+04	8.182e-01	8.182e-01	8.182e-01	6.152e-01	6.061e-01	6.515e-01	4.318e-01	4.019e-01	4.805e-01	3.682e-01	3.409e-01	3.803e-01	3.596e-01	3.163e-01	3.737e-01	8.182e-01	8.182e-01	8.188e-01	5.888e-01	5.776e-01	5.961e-01	3.958e-01	3.818e-01	4.324e-01	2.845e-01	2.567e-01	2.909e-01	1.703e-01	1.518e-01	1.979e-01	8.182e-01	8.182e-01	8.258e-01	6.061e-01	5.978e-01	6.212e-01	4.201e-01	3.971e-01	4.470e-01	3.636e-01	3.312e-01	3.803e-01	3.530e-01	3.144e-01	3.697e-01	8.188e-01	8.185e-01	8.194e-01	5.764e-01	5.718e-01	5.824e-01	3.767e-01	3.709e-01	3.830e-01	2.294e-01	2.179e-01	2.388e-01	1.061e-01	1.009e-01	1.139e-01
2.930e+04	8.182e-01	8.182e-01	8.182e-01	6.152e-01	6.061e-01	6.515e-01	4.318e-01	4.035e-01	4.805e-01	3.682e-01	3.409e-01	3.803e-01	3.596e-01	3.163e-01	3.737e-01	8.182e-01	8.182e-01	8.188e-01	5.888e-01	5.776e-01	5.961e-01	3.958e-01	3.827e-01	4.324e-01	2.845e-01	2.567e-01	2.906e-01	1.697e-01	1.494e-01	1.979e-01	8.182e-01	8.182e-01	8.258e-01	6.061e-01	5.978e-01	6.212e-01	4.201e-01	3.971e-01	4.470e-01	3.636e-01	3.312e-01	3.803e-01	3.530e-01	3.144e-01	3.682e-01	8.188e-01	8.185e-01	8.194e-01	5.764e-01	5.718e-01	5.824e-01	3.767e-01	3.718e-01	3.830e-01	2.297e-01	2.179e-01	2.388e-01	1.055e-01	1.012e-01	1.152e-01
2.940e+04	8.182e-01	8.182e-01	8.182e-01	6.152e-01	6.061e-01	6.515e-01	4.318e-01	4.035e-01	4.805e-01	3.682e-01	3.409e-01	3.803e-01	3.596e-01	3.163e-01	3.737e-01	8.182e-01	8.182e-01	8.188e-01	5.888e-01	5.770e-01	5.961e-01	3.952e-01	3.827e-01	4.327e-01	2.842e-01	2.567e-01	2.909e-01	1.697e-01	1.494e-01	1.979e-01	8.182e-01	8.182e-01	8.258e-01	6.061e-01	5.978e-01	6.212e-01	4.201e-01	3.971e-01	4.470e-01	3.636e-01	3.312e-01	3.803e-01	3.530e-01	3.144e-01	3.682e-01	8.188e-01	8.185e-01	8.194e-01	5.767e-01	5.718e-01	5.827e-01	3.767e-01	3.718e-01	3.830e-01	2.297e-01	2.179e-01	2.388e-01	1.055e-01	1.009e-01	1.152e-01
2.950e+04	8.182e-01	8.182e-01	8.182e-01	6.152e-01	6.061e-01	6.515e-01	4.318e-01	4.035e-01	4.805e-01	3.682e-01	3.409e-01	3.803e-01	3.596e-01	3.163e-01	3.737e-01	8.182e-01	8.182e-01	8.188e-01	5.888e-01	5.770e-01	5.961e-01	3.952e-01	3.827e-01	4.327e-01	2.842e-01	2.564e-01	2.918e-01	1.700e-01	1.494e-01	1.979e-01	8.182e-01	8.182e-01	8.258e-01	6.061e-01	5.978e-01	6.212e-01	4.201e-01	3.971e-01	4.470e-01	3.636e-01	3.312e-01	3.803e-01	3.530e-01	3.144e-01	3.682e-01	8.185e-01	8.185e-01	8.191e-01	5.767e-01	5.718e-01	5.824e-01	3.767e-01	3.715e-01	3.833e-01	2.297e-01	2.179e-01	2.388e-01	1.067e-01	1.009e-01	1.152e-01
2.960e+04	8.182e-01	8.182e-01	8.182e-01	6.152e-01	6.061e-01	6.515e-01	4.318e-01	4.003e-01	4.805e-01	3.682e-01	3.409e-01	3.803e-01	3.596e-01	3.163e-01	3.737e-01	8.182e-01	8.182e-01	8.188e-01	5.888e-01	5.770e-01	5.961e-01	3.952e-01	3.827e-01	4.327e-01	2.842e-01	2.564e-01	2.918e-01	1.700e-01	1.497e-01	1.979e-01	8.182e-01	8.182e-01	8.182e-01	6.061e-01	5.978e-01	6.212e-01	4.201e-01	3.971e-01	4.470e-01	3.636e-01	3.312e-01	3.803e-01	3.530e-01	3.144e-01	3.682e-01	8.185e-01	8.185e-01	8.191e-01	5.767e-01	5.718e-01	5.824e-01	3.779e-01	3.715e-01	3.845e-01	2.297e-01	2.179e-01	2.385e-01	1.064e-01	1.009e-01	1.152e-01
2.970e+04	8.182e-01	8.182e-01	8.182e-01	6.152e-01	6.061e-01	6.515e-01	4.318e-01	4.003e-01	4.805e-01	3.682e-01	3.409e-01	3.803e-01	3.620e-01	3.163e-01	3.737e-01	8.182e-01	8.182e-01	8.188e-01	5.888e-01	5.770e-01	5.967e-01	3.952e-01	3.842e-01	4.327e-01	2.848e-01	2.564e-01	2.930e-01	1.694e-01	1.497e-01	1.979e-01	8.182e-01	8.182e-01	8.182e-01	6.061e-01	5.978e-01	6.212e-01	4.201e-01	3.907e-01	4.470e-01	3.636e-01	3.312e-01	3.805e-01	3.530e-01	3.144e-01	3.682e-01	8.185e-01	8.185e-01	8.191e-01	5.767e-01	5.715e-01	5.827e-01	3.779e-01	3.715e-01	3.855e-01	2.297e-01	2.179e-01	2.382e-01	1.064e-01	1.009e-01	1.152e-01
2.980e+04	8.182e-01	8.182e-01	8.182e-01	6.152e-01	6.061e-01	6.515e-01	4.318e-01	4.003e-01	4.805e-01	3.682e-01	3.409e-01	3.803e-01	3.620e-01	3.163e-01	3.737e-01	8.185e-01	8.182e-01	8.185e-01	5.888e-01	5.770e-01	5.976e-01	3.952e-01	3.842e-01	4.339e-01	2.852e-01	2.561e-01	2.930e-01	1.694e-01	1.497e-01	1.982e-01	8.182e-01	8.182e-01	8.182e-01	6.061e-01	5.978e-01	6.212e-01	4.215e-01	3.907e-01	4.470e-01	3.636e-01	3.312e-01	3.805e-01	3.530e-01	3.144e-01	3.682e-01	8.185e-01	8.185e-01	8.191e-01	5.767e-01	5.715e-01	5.827e-01	3.779e-01	3.718e-01	3.855e-01	2.297e-01	2.179e-01	2.382e-01	1.064e-01	1.009e-01	1.152e-01
2.990e+04	8.182e-01	8.182e-01	8.182e-01	6.152e-01	6.061e-01	6.515e-01	4.318e-01	4.003e-01	4.805e-01	3.670e-01	3.409e-01	3.803e-01	3.620e-01	3.163e-01	3.742e-01	8.185e-01	8.182e-01	8.185e-01	5.888e-01	5.770e-01	5.988e-01	3.948e-01	3.842e-01	4.339e-01	2.855e-01	2.561e-01	2.927e-01	1.694e-01	1.497e-01	2.009e-01	8.182e-01	8.182e-01	8.182e-01	6.061e-01	5.978e-01	6.212e-01	4.215e-01	3.907e-01	4.470e-01	3.636e-01	3.312e-01	3.805e-01	3.530e-01	3.144e-01	3.682e-01	8.185e-01	8.185e-01	8.191e-01	5.767e-01	5.715e-01	5.827e-01	3.782e-01	3.715e-01	3.855e-01	2.285e-01	2.179e-01	2.382e-01	1.064e-01	1.009e-01	1.152e-01
