n.evals.q.1.0.	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.brain.epistasis.sd.max
2.440e+04	0.000e+00	0.000e+00	0.000e+00	8.505e-02	7.755e-02	1.094e-01	1.490e-01	1.173e-01	1.626e-01	1.590e-01	1.273e-01	1.621e-01	1.570e-01	1.221e-01	1.657e-01	3.431e-03	0.000e+00	7.515e-03	3.430e-02	3.011e-02	4.310e-02	5.624e-02	4.769e-02	6.739e-02	6.687e-02	5.716e-02	7.858e-02	6.292e-02	5.731e-02	7.547e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.563e-02	8.822e-02	1.531e-01	1.269e-01	1.792e-01	1.527e-01	1.233e-01	1.648e-01	1.552e-01	1.229e-01	1.633e-01	5.882e-03	3.431e-03	7.515e-03	4.005e-02	3.728e-02	4.399e-02	5.982e-02	5.443e-02	6.396e-02	6.116e-02	5.722e-02	6.568e-02	4.942e-02	4.740e-02	5.094e-02
2.450e+04	0.000e+00	0.000e+00	0.000e+00	8.505e-02	7.755e-02	1.094e-01	1.490e-01	1.173e-01	1.626e-01	1.592e-01	1.277e-01	1.621e-01	1.570e-01	1.221e-01	1.657e-01	3.431e-03	0.000e+00	7.515e-03	3.430e-02	2.970e-02	4.310e-02	5.562e-02	4.731e-02	6.653e-02	6.687e-02	5.632e-02	7.858e-02	6.292e-02	5.731e-02	7.547e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.449e-02	8.822e-02	1.531e-01	1.269e-01	1.802e-01	1.527e-01	1.233e-01	1.648e-01	1.552e-01	1.229e-01	1.633e-01	5.882e-03	3.431e-03	7.515e-03	4.043e-02	3.730e-02	4.399e-02	5.980e-02	5.443e-02	6.396e-02	6.207e-02	5.775e-02	6.568e-02	4.942e-02	4.754e-02	5.094e-02
2.460e+04	0.000e+00	0.000e+00	0.000e+00	8.505e-02	7.755e-02	1.094e-01	1.498e-01	1.173e-01	1.626e-01	1.592e-01	1.277e-01	1.621e-01	1.570e-01	1.221e-01	1.657e-01	3.431e-03	0.000e+00	7.515e-03	3.430e-02	3.002e-02	4.310e-02	5.534e-02	4.731e-02	6.648e-02	6.687e-02	5.716e-02	7.819e-02	6.292e-02	5.731e-02	7.547e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.449e-02	8.822e-02	1.531e-01	1.269e-01	1.802e-01	1.527e-01	1.233e-01	1.648e-01	1.552e-01	1.229e-01	1.633e-01	5.882e-03	3.431e-03	7.515e-03	4.103e-02	3.698e-02	4.399e-02	5.980e-02	5.443e-02	6.423e-02	6.226e-02	5.775e-02	6.544e-02	4.934e-02	4.754e-02	5.094e-02
2.470e+04	0.000e+00	0.000e+00	0.000e+00	8.505e-02	7.755e-02	1.094e-01	1.490e-01	1.173e-01	1.626e-01	1.592e-01	1.277e-01	1.621e-01	1.570e-01	1.221e-01	1.657e-01	3.431e-03	0.000e+00	7.515e-03	3.498e-02	2.992e-02	4.310e-02	5.515e-02	4.737e-02	6.648e-02	6.696e-02	5.716e-02	7.819e-02	6.309e-02	5.724e-02	7.547e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.449e-02	8.822e-02	1.531e-01	1.234e-01	1.802e-01	1.527e-01	1.233e-01	1.648e-01	1.552e-01	1.229e-01	1.633e-01	5.882e-03	3.431e-03	7.515e-03	4.103e-02	3.698e-02	4.400e-02	5.980e-02	5.443e-02	6.423e-02	6.226e-02	5.775e-02	6.564e-02	4.934e-02	4.760e-02	5.094e-02
2.480e+04	0.000e+00	0.000e+00	0.000e+00	8.505e-02	7.755e-02	1.094e-01	1.490e-01	1.173e-01	1.626e-01	1.592e-01	1.277e-01	1.635e-01	1.602e-01	1.221e-01	1.657e-01	3.431e-03	0.000e+00	7.515e-03	3.498e-02	2.987e-02	4.310e-02	5.460e-02	4.737e-02	6.648e-02	6.696e-02	5.716e-02	7.819e-02	6.292e-02	5.849e-02	7.499e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.449e-02	8.822e-02	1.534e-01	1.234e-01	1.802e-01	1.527e-01	1.233e-01	1.617e-01	1.552e-01	1.229e-01	1.633e-01	5.882e-03	3.431e-03	7.515e-03	4.103e-02	3.698e-02	4.369e-02	5.980e-02	5.433e-02	6.423e-02	6.149e-02	5.775e-02	6.568e-02	4.934e-02	4.760e-02	5.084e-02
2.490e+04	0.000e+00	0.000e+00	0.000e+00	8.505e-02	7.755e-02	1.094e-01	1.490e-01	1.177e-01	1.626e-01	1.592e-01	1.277e-01	1.645e-01	1.602e-01	1.221e-01	1.658e-01	3.431e-03	0.000e+00	7.515e-03	3.498e-02	2.987e-02	4.310e-02	5.430e-02	4.699e-02	6.648e-02	6.696e-02	5.716e-02	7.858e-02	6.292e-02	5.849e-02	7.528e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.449e-02	8.822e-02	1.534e-01	1.234e-01	1.814e-01	1.527e-01	1.233e-01	1.617e-01	1.552e-01	1.229e-01	1.633e-01	5.882e-03	3.431e-03	7.515e-03	4.103e-02	3.716e-02	4.369e-02	5.935e-02	5.452e-02	6.423e-02	6.148e-02	5.775e-02	6.568e-02	4.934e-02	4.765e-02	5.084e-02
2.500e+04	0.000e+00	0.000e+00	0.000e+00	8.505e-02	7.755e-02	1.094e-01	1.490e-01	1.177e-01	1.626e-01	1.572e-01	1.277e-01	1.645e-01	1.602e-01	1.221e-01	1.658e-01	3.431e-03	0.000e+00	7.515e-03	3.498e-02	2.981e-02	4.310e-02	5.482e-02	4.604e-02	6.579e-02	6.821e-02	5.716e-02	7.858e-02	6.330e-02	5.778e-02	7.529e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.449e-02	8.822e-02	1.534e-01	1.234e-01	1.814e-01	1.527e-01	1.233e-01	1.617e-01	1.552e-01	1.219e-01	1.633e-01	5.882e-03	3.431e-03	7.515e-03	4.111e-02	3.730e-02	4.370e-02	5.960e-02	5.452e-02	6.423e-02	6.148e-02	5.780e-02	6.568e-02	4.909e-02	4.753e-02	5.068e-02
2.510e+04	0.000e+00	0.000e+00	0.000e+00	8.505e-02	7.755e-02	1.094e-01	1.490e-01	1.177e-01	1.626e-01	1.572e-01	1.277e-01	1.645e-01	1.602e-01	1.221e-01	1.658e-01	3.431e-03	0.000e+00	7.515e-03	3.498e-02	2.981e-02	4.310e-02	5.430e-02	4.604e-02	6.540e-02	6.821e-02	5.716e-02	7.881e-02	6.349e-02	5.778e-02	7.480e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.449e-02	8.822e-02	1.534e-01	1.234e-01	1.814e-01	1.527e-01	1.233e-01	1.617e-01	1.552e-01	1.219e-01	1.633e-01	5.882e-03	3.431e-03	7.515e-03	4.112e-02	3.730e-02	4.370e-02	5.960e-02	5.452e-02	6.423e-02	6.224e-02	5.775e-02	6.568e-02	4.909e-02	4.739e-02	5.111e-02
2.520e+04	0.000e+00	0.000e+00	0.000e+00	8.505e-02	7.755e-02	1.094e-01	1.509e-01	1.179e-01	1.626e-01	1.572e-01	1.277e-01	1.635e-01	1.612e-01	1.221e-01	1.658e-01	3.431e-03	0.000e+00	7.515e-03	3.498e-02	2.981e-02	4.315e-02	5.430e-02	4.604e-02	6.540e-02	6.859e-02	5.681e-02	7.861e-02	6.349e-02	5.778e-02	7.387e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.449e-02	8.822e-02	1.534e-01	1.234e-01	1.814e-01	1.527e-01	1.233e-01	1.617e-01	1.552e-01	1.219e-01	1.633e-01	5.882e-03	3.431e-03	7.515e-03	4.112e-02	3.741e-02	4.370e-02	5.960e-02	5.482e-02	6.432e-02	6.224e-02	5.758e-02	6.568e-02	4.933e-02	4.737e-02	5.111e-02
2.530e+04	0.000e+00	0.000e+00	0.000e+00	8.505e-02	7.755e-02	1.094e-01	1.509e-01	1.179e-01	1.626e-01	1.572e-01	1.277e-01	1.635e-01	1.612e-01	1.221e-01	1.658e-01	3.431e-03	0.000e+00	7.515e-03	3.498e-02	2.987e-02	4.325e-02	5.430e-02	4.604e-02	6.527e-02	6.859e-02	5.636e-02	7.861e-02	6.349e-02	5.778e-02	7.387e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.449e-02	8.822e-02	1.534e-01	1.234e-01	1.814e-01	1.527e-01	1.233e-01	1.617e-01	1.552e-01	1.219e-01	1.633e-01	5.882e-03	3.431e-03	7.515e-03	4.112e-02	3.741e-02	4.370e-02	5.960e-02	5.452e-02	6.432e-02	6.224e-02	5.736e-02	6.568e-02	4.909e-02	4.737e-02	5.111e-02
2.540e+04	0.000e+00	0.000e+00	0.000e+00	8.505e-02	7.755e-02	1.094e-01	1.509e-01	1.179e-01	1.626e-01	1.572e-01	1.277e-01	1.635e-01	1.612e-01	1.221e-01	1.658e-01	3.431e-03	0.000e+00	6.757e-03	3.498e-02	3.041e-02	4.325e-02	5.415e-02	4.604e-02	6.513e-02	6.834e-02	5.636e-02	7.861e-02	6.349e-02	5.771e-02	7.387e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.449e-02	8.822e-02	1.534e-01	1.234e-01	1.802e-01	1.527e-01	1.233e-01	1.617e-01	1.552e-01	1.219e-01	1.633e-01	5.882e-03	3.431e-03	7.515e-03	4.031e-02	3.741e-02	4.372e-02	5.960e-02	5.437e-02	6.432e-02	6.207e-02	5.800e-02	6.573e-02	4.959e-02	4.737e-02	5.170e-02
2.550e+04	0.000e+00	0.000e+00	0.000e+00	8.505e-02	7.755e-02	1.094e-01	1.509e-01	1.179e-01	1.626e-01	1.572e-01	1.277e-01	1.635e-01	1.612e-01	1.221e-01	1.678e-01	3.431e-03	0.000e+00	6.757e-03	3.463e-02	3.041e-02	4.271e-02	5.415e-02	4.564e-02	6.513e-02	6.834e-02	5.697e-02	7.861e-02	6.394e-02	5.726e-02	7.387e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.449e-02	8.822e-02	1.534e-01	1.234e-01	1.802e-01	1.527e-01	1.233e-01	1.617e-01	1.552e-01	1.219e-01	1.633e-01	5.882e-03	3.431e-03	7.515e-03	4.031e-02	3.741e-02	4.372e-02	5.960e-02	5.437e-02	6.432e-02	6.224e-02	5.800e-02	6.573e-02	4.959e-02	4.696e-02	5.168e-02
2.560e+04	0.000e+00	0.000e+00	0.000e+00	8.505e-02	7.755e-02	1.094e-01	1.509e-01	1.179e-01	1.626e-01	1.572e-01	1.277e-01	1.635e-01	1.612e-01	1.221e-01	1.678e-01	3.431e-03	0.000e+00	6.757e-03	3.463e-02	3.041e-02	4.262e-02	5.410e-02	4.564e-02	6.513e-02	6.864e-02	5.697e-02	7.850e-02	6.293e-02	5.726e-02	7.484e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.449e-02	8.822e-02	1.532e-01	1.234e-01	1.802e-01	1.527e-01	1.233e-01	1.638e-01	1.552e-01	1.219e-01	1.633e-01	5.882e-03	3.431e-03	7.515e-03	4.031e-02	3.741e-02	4.372e-02	5.960e-02	5.460e-02	6.432e-02	6.193e-02	5.800e-02	6.617e-02	5.005e-02	4.696e-02	5.168e-02
2.570e+04	0.000e+00	0.000e+00	0.000e+00	8.505e-02	7.755e-02	1.115e-01	1.509e-01	1.179e-01	1.626e-01	1.572e-01	1.277e-01	1.635e-01	1.612e-01	1.221e-01	1.678e-01	3.431e-03	0.000e+00	6.757e-03	3.498e-02	3.041e-02	4.262e-02	5.395e-02	4.564e-02	6.499e-02	6.864e-02	5.697e-02	7.850e-02	6.293e-02	5.726e-02	7.513e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.449e-02	8.822e-02	1.532e-01	1.234e-01	1.802e-01	1.527e-01	1.233e-01	1.638e-01	1.552e-01	1.219e-01	1.633e-01	5.882e-03	3.431e-03	7.515e-03	4.031e-02	3.742e-02	4.372e-02	5.960e-02	5.460e-02	6.423e-02	6.193e-02	5.776e-02	6.622e-02	4.979e-02	4.696e-02	5.187e-02
2.580e+04	0.000e+00	0.000e+00	0.000e+00	8.505e-02	7.755e-02	1.115e-01	1.509e-01	1.179e-01	1.626e-01	1.572e-01	1.301e-01	1.635e-01	1.612e-01	1.221e-01	1.678e-01	3.431e-03	0.000e+00	6.757e-03	3.463e-02	3.041e-02	4.271e-02	5.343e-02	4.520e-02	6.499e-02	6.864e-02	5.697e-02	7.743e-02	6.293e-02	5.684e-02	7.467e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.449e-02	8.822e-02	1.532e-01	1.234e-01	1.802e-01	1.527e-01	1.233e-01	1.638e-01	1.552e-01	1.219e-01	1.633e-01	5.882e-03	3.431e-03	7.515e-03	4.031e-02	3.742e-02	4.372e-02	5.960e-02	5.460e-02	6.423e-02	6.186e-02	5.776e-02	6.657e-02	5.006e-02	4.690e-02	5.187e-02
2.590e+04	0.000e+00	0.000e+00	0.000e+00	8.505e-02	7.755e-02	1.115e-01	1.509e-01	1.179e-01	1.626e-01	1.592e-01	1.301e-01	1.635e-01	1.612e-01	1.221e-01	1.678e-01	3.431e-03	0.000e+00	6.757e-03	3.495e-02	2.954e-02	4.271e-02	5.343e-02	4.352e-02	6.457e-02	6.810e-02	5.697e-02	7.743e-02	6.293e-02	5.689e-02	7.467e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.449e-02	8.822e-02	1.559e-01	1.234e-01	1.802e-01	1.527e-01	1.233e-01	1.638e-01	1.572e-01	1.219e-01	1.633e-01	5.882e-03	3.431e-03	6.757e-03	4.054e-02	3.742e-02	4.429e-02	5.994e-02	5.460e-02	6.423e-02	6.197e-02	5.800e-02	6.642e-02	4.979e-02	4.646e-02	5.283e-02
2.600e+04	0.000e+00	0.000e+00	0.000e+00	8.505e-02	7.755e-02	1.115e-01	1.509e-01	1.179e-01	1.623e-01	1.572e-01	1.301e-01	1.635e-01	1.612e-01	1.221e-01	1.678e-01	3.431e-03	0.000e+00	6.757e-03	3.435e-02	2.961e-02	4.271e-02	5.343e-02	4.352e-02	6.468e-02	6.879e-02	5.540e-02	7.743e-02	6.293e-02	5.689e-02	7.315e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.449e-02	8.822e-02	1.559e-01	1.234e-01	1.802e-01	1.527e-01	1.233e-01	1.638e-01	1.572e-01	1.219e-01	1.633e-01	5.882e-03	3.431e-03	6.757e-03	4.054e-02	3.742e-02	4.423e-02	5.994e-02	5.460e-02	6.421e-02	6.158e-02	5.797e-02	6.642e-02	4.979e-02	4.646e-02	5.283e-02
2.610e+04	0.000e+00	0.000e+00	0.000e+00	8.505e-02	7.755e-02	1.115e-01	1.509e-01	1.179e-01	1.610e-01	1.572e-01	1.294e-01	1.627e-01	1.612e-01	1.221e-01	1.678e-01	3.431e-03	0.000e+00	6.757e-03	3.435e-02	2.971e-02	4.262e-02	5.343e-02	4.352e-02	6.457e-02	6.879e-02	5.540e-02	7.743e-02	6.293e-02	5.689e-02	7.303e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.449e-02	8.822e-02	1.587e-01	1.199e-01	1.802e-01	1.527e-01	1.258e-01	1.638e-01	1.572e-01	1.219e-01	1.633e-01	5.882e-03	3.431e-03	7.515e-03	4.054e-02	3.741e-02	4.423e-02	5.943e-02	5.455e-02	6.401e-02	6.186e-02	5.797e-02	6.642e-02	5.002e-02	4.646e-02	5.283e-02
2.620e+04	0.000e+00	0.000e+00	0.000e+00	8.505e-02	7.755e-02	1.115e-01	1.509e-01	1.179e-01	1.610e-01	1.572e-01	1.294e-01	1.627e-01	1.612e-01	1.221e-01	1.683e-01	3.431e-03	0.000e+00	6.757e-03	3.435e-02	2.951e-02	4.262e-02	5.445e-02	4.352e-02	6.457e-02	6.879e-02	5.540e-02	7.727e-02	6.293e-02	5.595e-02	7.325e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.449e-02	8.822e-02	1.587e-01	1.199e-01	1.802e-01	1.532e-01	1.258e-01	1.638e-01	1.572e-01	1.219e-01	1.633e-01	5.882e-03	3.431e-03	7.515e-03	4.054e-02	3.741e-02	4.423e-02	5.943e-02	5.455e-02	6.414e-02	6.186e-02	5.797e-02	6.642e-02	5.002e-02	4.562e-02	5.204e-02
2.630e+04	0.000e+00	0.000e+00	0.000e+00	8.505e-02	7.755e-02	1.115e-01	1.509e-01	1.184e-01	1.610e-01	1.572e-01	1.294e-01	1.627e-01	1.589e-01	1.221e-01	1.683e-01	3.431e-03	0.000e+00	6.757e-03	3.485e-02	2.951e-02	4.308e-02	5.453e-02	4.352e-02	6.457e-02	6.879e-02	5.540e-02	7.727e-02	6.293e-02	5.605e-02	7.345e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.449e-02	8.822e-02	1.587e-01	1.199e-01	1.802e-01	1.532e-01	1.269e-01	1.638e-01	1.572e-01	1.219e-01	1.633e-01	5.882e-03	3.431e-03	7.515e-03	4.053e-02	3.730e-02	4.394e-02	5.912e-02	5.460e-02	6.389e-02	6.186e-02	5.797e-02	6.657e-02	5.002e-02	4.562e-02	5.204e-02
2.640e+04	0.000e+00	0.000e+00	0.000e+00	8.505e-02	7.755e-02	1.115e-01	1.538e-01	1.184e-01	1.610e-01	1.572e-01	1.294e-01	1.627e-01	1.589e-01	1.221e-01	1.683e-01	3.431e-03	0.000e+00	6.757e-03	3.485e-02	2.951e-02	4.308e-02	5.453e-02	4.356e-02	6.457e-02	6.793e-02	5.540e-02	7.727e-02	6.293e-02	5.624e-02	7.393e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.449e-02	8.822e-02	1.587e-01	1.199e-01	1.802e-01	1.532e-01	1.273e-01	1.638e-01	1.572e-01	1.219e-01	1.633e-01	5.882e-03	3.431e-03	7.515e-03	4.053e-02	3.730e-02	4.408e-02	5.891e-02	5.421e-02	6.364e-02	6.139e-02	5.751e-02	6.657e-02	4.982e-02	4.558e-02	5.230e-02
2.650e+04	0.000e+00	0.000e+00	0.000e+00	8.505e-02	7.755e-02	1.115e-01	1.538e-01	1.184e-01	1.623e-01	1.575e-01	1.294e-01	1.627e-01	1.589e-01	1.221e-01	1.683e-01	3.431e-03	0.000e+00	6.757e-03	3.478e-02	2.951e-02	4.308e-02	5.453e-02	4.356e-02	6.519e-02	6.793e-02	5.622e-02	7.727e-02	6.293e-02	5.655e-02	7.393e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.449e-02	8.822e-02	1.587e-01	1.228e-01	1.802e-01	1.532e-01	1.273e-01	1.630e-01	1.572e-01	1.219e-01	1.633e-01	5.882e-03	3.431e-03	7.515e-03	4.053e-02	3.730e-02	4.402e-02	5.891e-02	5.421e-02	6.364e-02	6.139e-02	5.776e-02	6.631e-02	4.982e-02	4.544e-02	5.230e-02
2.660e+04	0.000e+00	0.000e+00	0.000e+00	8.505e-02	7.755e-02	1.115e-01	1.538e-01	1.184e-01	1.623e-01	1.575e-01	1.294e-01	1.627e-01	1.589e-01	1.221e-01	1.683e-01	3.431e-03	0.000e+00	6.757e-03	3.478e-02	2.941e-02	4.308e-02	5.453e-02	4.245e-02	6.519e-02	6.793e-02	5.729e-02	7.721e-02	6.293e-02	5.655e-02	7.393e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.449e-02	8.822e-02	1.587e-01	1.228e-01	1.802e-01	1.532e-01	1.273e-01	1.630e-01	1.572e-01	1.219e-01	1.633e-01	5.882e-03	3.431e-03	7.515e-03	4.053e-02	3.730e-02	4.385e-02	5.891e-02	5.421e-02	6.364e-02	6.137e-02	5.776e-02	6.602e-02	4.979e-02	4.544e-02	5.230e-02
2.670e+04	0.000e+00	0.000e+00	0.000e+00	8.505e-02	7.755e-02	1.115e-01	1.532e-01	1.184e-01	1.623e-01	1.575e-01	1.294e-01	1.627e-01	1.589e-01	1.221e-01	1.683e-01	3.431e-03	0.000e+00	6.757e-03	3.499e-02	2.941e-02	4.308e-02	5.453e-02	4.223e-02	6.552e-02	6.764e-02	5.729e-02	7.721e-02	6.255e-02	5.655e-02	7.393e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.449e-02	8.822e-02	1.587e-01	1.228e-01	1.834e-01	1.532e-01	1.258e-01	1.630e-01	1.572e-01	1.219e-01	1.633e-01	5.882e-03	3.431e-03	7.515e-03	4.053e-02	3.730e-02	4.418e-02	5.891e-02	5.421e-02	6.364e-02	6.137e-02	5.786e-02	6.627e-02	5.002e-02	4.544e-02	5.230e-02
2.680e+04	0.000e+00	0.000e+00	0.000e+00	8.505e-02	7.755e-02	1.115e-01	1.532e-01	1.175e-01	1.623e-01	1.575e-01	1.294e-01	1.622e-01	1.589e-01	1.213e-01	1.678e-01	3.431e-03	0.000e+00	6.757e-03	3.499e-02	2.951e-02	4.290e-02	5.453e-02	4.223e-02	6.523e-02	6.764e-02	5.729e-02	7.721e-02	6.239e-02	5.753e-02	7.397e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.449e-02	8.822e-02	1.587e-01	1.228e-01	1.834e-01	1.532e-01	1.258e-01	1.630e-01	1.572e-01	1.239e-01	1.633e-01	5.882e-03	3.431e-03	7.515e-03	4.053e-02	3.730e-02	4.427e-02	5.862e-02	5.427e-02	6.463e-02	6.137e-02	5.786e-02	6.627e-02	5.002e-02	4.544e-02	5.247e-02
2.690e+04	0.000e+00	0.000e+00	0.000e+00	8.505e-02	7.755e-02	1.115e-01	1.532e-01	1.184e-01	1.623e-01	1.580e-01	1.294e-01	1.622e-01	1.589e-01	1.213e-01	1.678e-01	3.431e-03	0.000e+00	6.757e-03	3.478e-02	2.951e-02	4.243e-02	5.453e-02	4.106e-02	6.523e-02	6.764e-02	5.729e-02	7.721e-02	6.239e-02	5.753e-02	7.513e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.449e-02	8.822e-02	1.587e-01	1.228e-01	1.834e-01	1.539e-01	1.258e-01	1.630e-01	1.572e-01	1.239e-01	1.652e-01	5.882e-03	3.431e-03	7.515e-03	4.071e-02	3.678e-02	4.427e-02	5.920e-02	5.427e-02	6.452e-02	6.156e-02	5.786e-02	6.627e-02	5.002e-02	4.544e-02	5.304e-02
