n.evals.q.1.0.	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.cross.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.cross.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.cross.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.cross.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.cross.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.cross.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.cross.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.cross.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.cross.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.cross.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.cross.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.cross.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.cross.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.cross.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.cross.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.cross.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.cross.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.cross.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.cross.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.cross.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.cross.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.cross.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.cross.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.cross.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.cross.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.cross.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.cross.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.cross.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.cross.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.cross.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.cross.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.cross.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.cross.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.cross.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.cross.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.cross.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.cross.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.cross.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.cross.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.cross.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.cross.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.cross.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.cross.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.cross.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.cross.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.cross.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.cross.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.cross.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.cross.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.cross.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.cross.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.cross.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.cross.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.cross.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.cross.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.cross.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.cross.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.cross.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.cross.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.cross.epistasis.avg.max
2.100e+03	3.556e-01	3.556e-01	3.556e-01	3.414e-01	3.103e-01	3.635e-01	2.845e-01	2.407e-01	3.224e-01	2.134e-01	1.778e-01	2.371e-01	1.264e-01	1.016e-01	1.739e-01	4.367e-01	4.310e-01	4.481e-01	4.395e-01	4.210e-01	4.481e-01	3.300e-01	3.158e-01	3.371e-01	2.048e-01	1.906e-01	2.219e-01	9.815e-02	9.246e-02	1.067e-01	3.556e-01	3.556e-01	3.556e-01	3.319e-01	3.129e-01	3.556e-01	2.687e-01	2.457e-01	2.845e-01	2.079e-01	1.860e-01	2.371e-01	1.185e-01	9.483e-02	1.659e-01	4.409e-01	4.324e-01	4.452e-01	4.353e-01	4.296e-01	4.409e-01	3.272e-01	3.186e-01	3.400e-01	1.991e-01	1.892e-01	2.148e-01	9.246e-02	8.534e-02	1.053e-01
2.200e+03	3.556e-01	3.556e-01	3.556e-01	3.362e-01	3.103e-01	3.635e-01	2.845e-01	2.540e-01	3.224e-01	2.134e-01	1.778e-01	2.371e-01	1.304e-01	1.016e-01	1.739e-01	4.381e-01	4.310e-01	4.481e-01	4.367e-01	4.196e-01	4.481e-01	3.286e-01	3.129e-01	3.400e-01	2.034e-01	1.934e-01	2.205e-01	9.815e-02	9.246e-02	1.138e-01	3.556e-01	3.556e-01	3.556e-01	3.319e-01	3.129e-01	3.556e-01	2.716e-01	2.457e-01	2.845e-01	2.134e-01	1.867e-01	2.371e-01	1.185e-01	9.483e-02	1.659e-01	4.409e-01	4.353e-01	4.452e-01	4.338e-01	4.281e-01	4.395e-01	3.300e-01	3.186e-01	3.442e-01	2.006e-01	1.906e-01	2.162e-01	9.530e-02	8.534e-02	1.038e-01
2.300e+03	3.556e-01	3.556e-01	3.556e-01	3.414e-01	3.103e-01	3.635e-01	2.845e-01	2.540e-01	3.082e-01	2.134e-01	1.778e-01	2.407e-01	1.304e-01	1.106e-01	1.778e-01	4.395e-01	4.296e-01	4.466e-01	4.381e-01	4.225e-01	4.466e-01	3.286e-01	3.129e-01	3.400e-01	2.034e-01	1.892e-01	2.247e-01	1.010e-01	9.103e-02	1.152e-01	3.556e-01	3.556e-01	3.556e-01	3.319e-01	3.129e-01	3.477e-01	2.716e-01	2.457e-01	2.845e-01	2.198e-01	1.867e-01	2.371e-01	1.185e-01	9.483e-02	1.659e-01	4.395e-01	4.353e-01	4.438e-01	4.353e-01	4.281e-01	4.381e-01	3.300e-01	3.200e-01	3.456e-01	2.034e-01	1.906e-01	2.191e-01	9.388e-02	8.534e-02	1.053e-01
2.400e+03	3.556e-01	3.556e-01	3.556e-01	3.362e-01	3.103e-01	3.556e-01	2.845e-01	2.560e-01	3.082e-01	2.069e-01	1.778e-01	2.407e-01	1.422e-01	1.067e-01	1.778e-01	4.381e-01	4.281e-01	4.438e-01	4.381e-01	4.196e-01	4.466e-01	3.300e-01	3.129e-01	3.442e-01	2.034e-01	1.878e-01	2.233e-01	9.957e-02	9.246e-02	1.109e-01	3.556e-01	3.556e-01	3.556e-01	3.272e-01	3.129e-01	3.491e-01	2.716e-01	2.371e-01	2.845e-01	2.188e-01	1.867e-01	2.371e-01	1.219e-01	9.847e-02	1.659e-01	4.381e-01	4.324e-01	4.438e-01	4.324e-01	4.267e-01	4.395e-01	3.300e-01	3.215e-01	3.428e-01	2.034e-01	1.906e-01	2.176e-01	9.388e-02	8.534e-02	1.053e-01
2.500e+03	3.556e-01	3.556e-01	3.556e-01	3.414e-01	3.082e-01	3.556e-01	2.845e-01	2.529e-01	3.082e-01	2.134e-01	1.778e-01	2.418e-01	1.422e-01	1.034e-01	1.751e-01	4.367e-01	4.296e-01	4.438e-01	4.367e-01	4.168e-01	4.481e-01	3.300e-01	3.172e-01	3.400e-01	2.006e-01	1.878e-01	2.247e-01	1.024e-01	9.246e-02	1.109e-01	3.556e-01	3.556e-01	3.556e-01	3.272e-01	3.129e-01	3.491e-01	2.716e-01	2.371e-01	2.845e-01	2.134e-01	1.810e-01	2.328e-01	1.219e-01	1.034e-01	1.707e-01	4.381e-01	4.338e-01	4.452e-01	4.338e-01	4.267e-01	4.381e-01	3.314e-01	3.200e-01	3.428e-01	2.077e-01	1.949e-01	2.176e-01	9.246e-02	8.392e-02	1.053e-01
2.600e+03	3.556e-01	3.556e-01	3.556e-01	3.414e-01	3.103e-01	3.556e-01	2.845e-01	2.517e-01	3.129e-01	2.134e-01	1.751e-01	2.371e-01	1.422e-01	1.106e-01	1.810e-01	4.353e-01	4.281e-01	4.452e-01	4.381e-01	4.125e-01	4.466e-01	3.314e-01	3.172e-01	3.414e-01	2.034e-01	1.835e-01	2.262e-01	1.024e-01	9.103e-02	1.109e-01	3.556e-01	3.556e-01	3.556e-01	3.272e-01	3.129e-01	3.477e-01	2.703e-01	2.371e-01	2.845e-01	2.134e-01	1.810e-01	2.328e-01	1.219e-01	1.067e-01	1.707e-01	4.381e-01	4.310e-01	4.452e-01	4.338e-01	4.267e-01	4.395e-01	3.286e-01	3.186e-01	3.428e-01	2.063e-01	1.920e-01	2.176e-01	9.246e-02	8.534e-02	1.010e-01
2.700e+03	3.556e-01	3.556e-01	3.556e-01	3.414e-01	3.103e-01	3.556e-01	2.845e-01	2.517e-01	3.082e-01	2.134e-01	1.860e-01	2.371e-01	1.422e-01	1.164e-01	1.810e-01	4.381e-01	4.253e-01	4.438e-01	4.381e-01	4.125e-01	4.481e-01	3.300e-01	3.144e-01	3.428e-01	2.048e-01	1.821e-01	2.276e-01	1.038e-01	9.103e-02	1.124e-01	3.556e-01	3.556e-01	3.556e-01	3.272e-01	3.103e-01	3.477e-01	2.735e-01	2.371e-01	2.845e-01	2.134e-01	1.810e-01	2.311e-01	1.293e-01	1.067e-01	1.659e-01	4.381e-01	4.310e-01	4.466e-01	4.338e-01	4.239e-01	4.409e-01	3.286e-01	3.186e-01	3.414e-01	2.077e-01	1.963e-01	2.162e-01	9.388e-02	8.677e-02	1.010e-01
2.800e+03	3.556e-01	3.556e-01	3.556e-01	3.362e-01	2.987e-01	3.556e-01	2.845e-01	2.560e-01	3.082e-01	2.134e-01	1.860e-01	2.438e-01	1.541e-01	1.164e-01	1.829e-01	4.395e-01	4.253e-01	4.424e-01	4.338e-01	4.125e-01	4.481e-01	3.314e-01	3.172e-01	3.456e-01	2.006e-01	1.821e-01	2.290e-01	1.038e-01	9.246e-02	1.138e-01	3.556e-01	3.556e-01	3.556e-01	3.272e-01	3.103e-01	3.477e-01	2.735e-01	2.371e-01	2.940e-01	2.134e-01	1.778e-01	2.292e-01	1.293e-01	1.067e-01	1.707e-01	4.381e-01	4.281e-01	4.452e-01	4.324e-01	4.253e-01	4.438e-01	3.243e-01	3.186e-01	3.442e-01	2.105e-01	1.977e-01	2.176e-01	9.530e-02	8.677e-02	1.038e-01
2.900e+03	3.556e-01	3.556e-01	3.556e-01	3.319e-01	2.987e-01	3.556e-01	2.845e-01	2.560e-01	3.082e-01	2.134e-01	1.829e-01	2.371e-01	1.552e-01	1.293e-01	1.897e-01	4.367e-01	4.239e-01	4.438e-01	4.353e-01	4.168e-01	4.481e-01	3.314e-01	3.158e-01	3.471e-01	2.020e-01	1.821e-01	2.276e-01	1.053e-01	9.246e-02	1.181e-01	3.556e-01	3.556e-01	3.556e-01	3.233e-01	3.103e-01	3.477e-01	2.735e-01	2.371e-01	2.940e-01	2.134e-01	1.778e-01	2.292e-01	1.321e-01	1.067e-01	1.778e-01	4.381e-01	4.296e-01	4.452e-01	4.338e-01	4.281e-01	4.452e-01	3.272e-01	3.215e-01	3.442e-01	2.119e-01	1.977e-01	2.162e-01	9.530e-02	8.677e-02	1.010e-01
3.000e+03	3.556e-01	3.556e-01	3.556e-01	3.319e-01	2.987e-01	3.556e-01	2.845e-01	2.560e-01	3.082e-01	2.134e-01	1.829e-01	2.371e-01	1.552e-01	1.280e-01	1.829e-01	4.353e-01	4.225e-01	4.452e-01	4.395e-01	4.196e-01	4.466e-01	3.343e-01	3.115e-01	3.471e-01	2.034e-01	1.835e-01	2.290e-01	1.038e-01	9.388e-02	1.181e-01	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.974e-01	3.477e-01	2.735e-01	2.371e-01	2.940e-01	2.134e-01	1.829e-01	2.311e-01	1.422e-01	1.067e-01	1.707e-01	4.367e-01	4.281e-01	4.452e-01	4.338e-01	4.267e-01	4.424e-01	3.286e-01	3.186e-01	3.414e-01	2.119e-01	1.977e-01	2.191e-01	9.530e-02	8.677e-02	1.024e-01
3.100e+03	3.556e-01	3.556e-01	3.556e-01	3.319e-01	2.987e-01	3.556e-01	2.845e-01	2.560e-01	3.082e-01	2.134e-01	1.829e-01	2.371e-01	1.552e-01	1.293e-01	1.829e-01	4.367e-01	4.253e-01	4.466e-01	4.395e-01	4.168e-01	4.452e-01	3.328e-01	3.129e-01	3.456e-01	2.020e-01	1.849e-01	2.247e-01	1.038e-01	9.246e-02	1.181e-01	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.974e-01	3.477e-01	2.735e-01	2.371e-01	2.940e-01	2.134e-01	1.802e-01	2.311e-01	1.422e-01	1.067e-01	1.778e-01	4.367e-01	4.296e-01	4.452e-01	4.324e-01	4.267e-01	4.409e-01	3.286e-01	3.172e-01	3.428e-01	2.148e-01	1.977e-01	2.205e-01	9.388e-02	8.819e-02	1.024e-01
3.200e+03	3.556e-01	3.556e-01	3.556e-01	3.319e-01	2.987e-01	3.556e-01	2.940e-01	2.560e-01	3.129e-01	2.134e-01	1.930e-01	2.371e-01	1.552e-01	1.293e-01	1.829e-01	4.381e-01	4.239e-01	4.452e-01	4.395e-01	4.168e-01	4.452e-01	3.357e-01	3.158e-01	3.385e-01	2.077e-01	1.821e-01	2.262e-01	1.038e-01	9.246e-02	1.152e-01	3.556e-01	3.556e-01	3.556e-01	3.200e-01	2.974e-01	3.414e-01	2.703e-01	2.371e-01	2.940e-01	2.134e-01	1.778e-01	2.311e-01	1.422e-01	1.067e-01	1.707e-01	4.367e-01	4.281e-01	4.438e-01	4.338e-01	4.239e-01	4.424e-01	3.300e-01	3.186e-01	3.371e-01	2.134e-01	1.977e-01	2.191e-01	9.672e-02	8.819e-02	1.010e-01
3.300e+03	3.556e-01	3.556e-01	3.556e-01	3.319e-01	2.987e-01	3.556e-01	2.946e-01	2.560e-01	3.082e-01	2.235e-01	1.897e-01	2.371e-01	1.626e-01	1.293e-01	1.829e-01	4.367e-01	4.225e-01	4.452e-01	4.381e-01	4.168e-01	4.481e-01	3.343e-01	3.200e-01	3.428e-01	2.048e-01	1.821e-01	2.219e-01	1.038e-01	9.246e-02	1.195e-01	3.556e-01	3.556e-01	3.556e-01	3.200e-01	2.974e-01	3.477e-01	2.726e-01	2.371e-01	2.845e-01	2.134e-01	1.802e-01	2.292e-01	1.422e-01	1.067e-01	1.707e-01	4.381e-01	4.296e-01	4.438e-01	4.353e-01	4.239e-01	4.424e-01	3.314e-01	3.215e-01	3.400e-01	2.119e-01	1.977e-01	2.191e-01	9.388e-02	8.819e-02	1.010e-01
3.400e+03	3.556e-01	3.556e-01	3.556e-01	3.319e-01	2.987e-01	3.556e-01	2.940e-01	2.560e-01	3.200e-01	2.252e-01	1.897e-01	2.371e-01	1.659e-01	1.422e-01	1.829e-01	4.353e-01	4.239e-01	4.438e-01	4.395e-01	4.210e-01	4.481e-01	3.357e-01	3.172e-01	3.442e-01	2.034e-01	1.821e-01	2.205e-01	1.038e-01	9.103e-02	1.209e-01	3.556e-01	3.556e-01	3.556e-01	3.129e-01	2.946e-01	3.414e-01	2.735e-01	2.371e-01	2.845e-01	2.134e-01	1.860e-01	2.343e-01	1.264e-01	1.067e-01	1.707e-01	4.367e-01	4.310e-01	4.466e-01	4.338e-01	4.281e-01	4.424e-01	3.314e-01	3.215e-01	3.400e-01	2.119e-01	1.949e-01	2.247e-01	9.388e-02	8.819e-02	1.010e-01
3.500e+03	3.556e-01	3.556e-01	3.556e-01	3.319e-01	2.987e-01	3.556e-01	2.845e-01	2.438e-01	3.082e-01	2.252e-01	1.897e-01	2.457e-01	1.659e-01	1.293e-01	1.849e-01	4.367e-01	4.225e-01	4.452e-01	4.409e-01	4.111e-01	4.452e-01	3.343e-01	3.144e-01	3.442e-01	2.048e-01	1.835e-01	2.205e-01	1.038e-01	9.388e-02	1.209e-01	3.556e-01	3.556e-01	3.556e-01	3.200e-01	2.946e-01	3.362e-01	2.726e-01	2.371e-01	2.845e-01	2.134e-01	1.860e-01	2.292e-01	1.328e-01	1.067e-01	1.707e-01	4.381e-01	4.324e-01	4.452e-01	4.353e-01	4.281e-01	4.409e-01	3.300e-01	3.229e-01	3.442e-01	2.119e-01	1.977e-01	2.247e-01	9.530e-02	8.819e-02	1.010e-01
3.600e+03	3.556e-01	3.556e-01	3.556e-01	3.272e-01	2.974e-01	3.556e-01	2.845e-01	2.438e-01	3.064e-01	2.252e-01	1.897e-01	2.457e-01	1.707e-01	1.422e-01	1.867e-01	4.381e-01	4.210e-01	4.452e-01	4.409e-01	4.139e-01	4.481e-01	3.371e-01	3.129e-01	3.456e-01	2.091e-01	1.835e-01	2.233e-01	1.053e-01	9.246e-02	1.223e-01	3.556e-01	3.556e-01	3.556e-01	3.103e-01	2.845e-01	3.362e-01	2.726e-01	2.371e-01	2.845e-01	2.134e-01	1.860e-01	2.292e-01	1.280e-01	1.067e-01	1.778e-01	4.381e-01	4.324e-01	4.438e-01	4.353e-01	4.296e-01	4.438e-01	3.328e-01	3.215e-01	3.442e-01	2.148e-01	2.006e-01	2.191e-01	9.530e-02	8.819e-02	9.957e-02
3.700e+03	3.556e-01	3.556e-01	3.556e-01	3.272e-01	2.974e-01	3.556e-01	2.845e-01	2.438e-01	3.064e-01	2.252e-01	1.930e-01	2.457e-01	1.751e-01	1.422e-01	1.860e-01	4.367e-01	4.210e-01	4.452e-01	4.395e-01	4.168e-01	4.466e-01	3.343e-01	3.115e-01	3.485e-01	2.063e-01	1.821e-01	2.262e-01	1.053e-01	9.246e-02	1.195e-01	3.556e-01	3.556e-01	3.556e-01	3.103e-01	2.845e-01	3.362e-01	2.726e-01	2.489e-01	2.845e-01	2.235e-01	1.860e-01	2.292e-01	1.422e-01	1.067e-01	1.802e-01	4.395e-01	4.338e-01	4.438e-01	4.367e-01	4.296e-01	4.409e-01	3.343e-01	3.243e-01	3.414e-01	2.119e-01	2.006e-01	2.233e-01	9.672e-02	8.819e-02	9.957e-02
3.800e+03	3.556e-01	3.556e-01	3.556e-01	3.272e-01	2.987e-01	3.556e-01	2.735e-01	2.438e-01	3.064e-01	2.252e-01	1.930e-01	2.438e-01	1.727e-01	1.422e-01	2.069e-01	4.367e-01	4.210e-01	4.452e-01	4.367e-01	4.182e-01	4.466e-01	3.343e-01	3.129e-01	3.513e-01	2.034e-01	1.764e-01	2.262e-01	1.024e-01	9.388e-02	1.195e-01	3.556e-01	3.556e-01	3.556e-01	3.103e-01	2.845e-01	3.362e-01	2.726e-01	2.489e-01	2.845e-01	2.134e-01	1.860e-01	2.259e-01	1.422e-01	1.067e-01	1.802e-01	4.409e-01	4.338e-01	4.452e-01	4.338e-01	4.267e-01	4.424e-01	3.343e-01	3.243e-01	3.400e-01	2.134e-01	2.006e-01	2.233e-01	9.672e-02	8.392e-02	9.957e-02
3.900e+03	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.987e-01	3.556e-01	2.726e-01	2.438e-01	3.064e-01	2.276e-01	1.930e-01	2.457e-01	1.727e-01	1.422e-01	1.829e-01	4.367e-01	4.210e-01	4.452e-01	4.353e-01	4.210e-01	4.466e-01	3.328e-01	3.129e-01	3.513e-01	2.048e-01	1.750e-01	2.205e-01	1.010e-01	9.246e-02	1.166e-01	3.556e-01	3.556e-01	3.556e-01	3.103e-01	2.845e-01	3.362e-01	2.726e-01	2.438e-01	2.940e-01	2.134e-01	1.778e-01	2.259e-01	1.422e-01	1.067e-01	1.707e-01	4.409e-01	4.338e-01	4.438e-01	4.353e-01	4.281e-01	4.452e-01	3.357e-01	3.229e-01	3.428e-01	2.134e-01	2.006e-01	2.205e-01	9.530e-02	8.392e-02	9.815e-02
4.000e+03	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.987e-01	3.556e-01	2.726e-01	2.438e-01	2.954e-01	2.276e-01	1.930e-01	2.438e-01	1.727e-01	1.422e-01	1.829e-01	4.338e-01	4.239e-01	4.452e-01	4.353e-01	4.196e-01	4.466e-01	3.357e-01	3.158e-01	3.485e-01	2.063e-01	1.735e-01	2.233e-01	1.010e-01	9.103e-02	1.181e-01	3.556e-01	3.556e-01	3.556e-01	3.103e-01	2.845e-01	3.362e-01	2.726e-01	2.337e-01	2.940e-01	2.134e-01	1.778e-01	2.252e-01	1.422e-01	9.957e-02	1.707e-01	4.395e-01	4.338e-01	4.452e-01	4.338e-01	4.253e-01	4.452e-01	3.343e-01	3.243e-01	3.471e-01	2.134e-01	2.034e-01	2.219e-01	9.530e-02	8.534e-02	9.815e-02
4.100e+03	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.974e-01	3.556e-01	2.845e-01	2.438e-01	2.954e-01	2.276e-01	1.930e-01	2.438e-01	1.727e-01	1.422e-01	1.897e-01	4.353e-01	4.239e-01	4.466e-01	4.367e-01	4.196e-01	4.481e-01	3.343e-01	3.186e-01	3.499e-01	2.048e-01	1.707e-01	2.219e-01	1.038e-01	8.961e-02	1.181e-01	3.556e-01	3.556e-01	3.556e-01	3.103e-01	2.845e-01	3.362e-01	2.726e-01	2.337e-01	2.940e-01	2.134e-01	1.802e-01	2.252e-01	1.422e-01	9.483e-02	1.778e-01	4.381e-01	4.338e-01	4.452e-01	4.353e-01	4.253e-01	4.424e-01	3.385e-01	3.272e-01	3.456e-01	2.134e-01	2.006e-01	2.219e-01	9.388e-02	8.392e-02	1.010e-01
4.200e+03	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.974e-01	3.556e-01	2.845e-01	2.438e-01	2.954e-01	2.276e-01	1.930e-01	2.457e-01	1.727e-01	1.422e-01	1.897e-01	4.324e-01	4.225e-01	4.466e-01	4.381e-01	4.196e-01	4.509e-01	3.343e-01	3.186e-01	3.471e-01	2.063e-01	1.721e-01	2.219e-01	1.038e-01	8.819e-02	1.181e-01	3.556e-01	3.556e-01	3.556e-01	3.103e-01	2.845e-01	3.362e-01	2.726e-01	2.337e-01	2.946e-01	2.134e-01	1.778e-01	2.252e-01	1.422e-01	9.483e-02	1.778e-01	4.381e-01	4.324e-01	4.466e-01	4.353e-01	4.239e-01	4.409e-01	3.357e-01	3.272e-01	3.471e-01	2.148e-01	2.020e-01	2.219e-01	9.388e-02	8.534e-02	1.024e-01
4.300e+03	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.974e-01	3.501e-01	2.845e-01	2.438e-01	2.954e-01	2.276e-01	1.930e-01	2.438e-01	1.727e-01	1.422e-01	1.829e-01	4.310e-01	4.225e-01	4.481e-01	4.381e-01	4.196e-01	4.509e-01	3.314e-01	3.186e-01	3.471e-01	2.048e-01	1.764e-01	2.262e-01	1.024e-01	9.246e-02	1.181e-01	3.556e-01	3.556e-01	3.556e-01	3.103e-01	2.845e-01	3.362e-01	2.726e-01	2.337e-01	2.946e-01	2.134e-01	1.778e-01	2.252e-01	1.422e-01	9.483e-02	1.810e-01	4.381e-01	4.310e-01	4.466e-01	4.353e-01	4.239e-01	4.409e-01	3.357e-01	3.257e-01	3.485e-01	2.148e-01	2.006e-01	2.205e-01	9.388e-02	8.534e-02	1.010e-01
4.400e+03	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.974e-01	3.501e-01	2.845e-01	2.438e-01	2.946e-01	2.276e-01	1.930e-01	2.371e-01	1.727e-01	1.422e-01	1.924e-01	4.310e-01	4.196e-01	4.466e-01	4.381e-01	4.153e-01	4.481e-01	3.286e-01	3.172e-01	3.485e-01	2.048e-01	1.735e-01	2.262e-01	1.038e-01	9.103e-02	1.166e-01	3.556e-01	3.556e-01	3.556e-01	3.103e-01	2.946e-01	3.362e-01	2.735e-01	2.337e-01	2.946e-01	2.134e-01	1.778e-01	2.252e-01	1.422e-01	9.483e-02	1.810e-01	4.395e-01	4.324e-01	4.438e-01	4.367e-01	4.253e-01	4.424e-01	3.371e-01	3.300e-01	3.485e-01	2.134e-01	2.006e-01	2.205e-01	9.530e-02	8.677e-02	1.024e-01
4.500e+03	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.974e-01	3.501e-01	2.845e-01	2.438e-01	2.946e-01	2.276e-01	1.930e-01	2.371e-01	1.727e-01	1.422e-01	1.930e-01	4.324e-01	4.210e-01	4.495e-01	4.367e-01	4.097e-01	4.509e-01	3.286e-01	3.158e-01	3.485e-01	2.063e-01	1.735e-01	2.247e-01	1.053e-01	8.961e-02	1.152e-01	3.556e-01	3.556e-01	3.556e-01	3.103e-01	2.845e-01	3.362e-01	2.726e-01	2.337e-01	2.946e-01	2.134e-01	1.739e-01	2.252e-01	1.422e-01	9.483e-02	1.810e-01	4.395e-01	4.324e-01	4.424e-01	4.353e-01	4.253e-01	4.409e-01	3.385e-01	3.286e-01	3.471e-01	2.119e-01	2.006e-01	2.219e-01	9.672e-02	8.677e-02	1.024e-01
4.600e+03	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.974e-01	3.501e-01	2.743e-01	2.489e-01	3.048e-01	2.276e-01	1.930e-01	2.438e-01	1.727e-01	1.422e-01	1.940e-01	4.296e-01	4.210e-01	4.495e-01	4.381e-01	4.139e-01	4.481e-01	3.314e-01	3.186e-01	3.485e-01	2.063e-01	1.707e-01	2.276e-01	1.053e-01	9.246e-02	1.124e-01	3.556e-01	3.556e-01	3.556e-01	3.103e-01	2.845e-01	3.362e-01	2.726e-01	2.337e-01	2.946e-01	2.134e-01	1.727e-01	2.252e-01	1.422e-01	9.483e-02	1.810e-01	4.381e-01	4.310e-01	4.438e-01	4.353e-01	4.253e-01	4.424e-01	3.371e-01	3.286e-01	3.485e-01	2.134e-01	2.006e-01	2.219e-01	9.530e-02	8.677e-02	1.038e-01
