n.evals.q.1.0.	_.vs.4.nav.e_maze.ga.pleiotropy.1.0.all.each.body.pleiotropy.avg	_.vs.4.nav.e_maze.ga.pleiotropy.1.0.all.each.body.pleiotropy.avg.min	_.vs.4.nav.e_maze.ga.pleiotropy.1.0.all.each.body.pleiotropy.avg.max	_.vs.4.nav.e_maze.ga.pleiotropy.1.0.unique.all.each.body.pleiotropy.avg	_.vs.4.nav.e_maze.ga.pleiotropy.1.0.unique.all.each.body.pleiotropy.avg.min	_.vs.4.nav.e_maze.ga.pleiotropy.1.0.unique.all.each.body.pleiotropy.avg.max	_.vs.4.nav.e_maze.ga.pleiotropy.1.0.sequential.all.each.body.pleiotropy.avg	_.vs.4.nav.e_maze.ga.pleiotropy.1.0.sequential.all.each.body.pleiotropy.avg.min	_.vs.4.nav.e_maze.ga.pleiotropy.1.0.sequential.all.each.body.pleiotropy.avg.max	_.vs.4.nav.y_maze.ga.pleiotropy.1.0.all.each.body.pleiotropy.avg	_.vs.4.nav.y_maze.ga.pleiotropy.1.0.all.each.body.pleiotropy.avg.min	_.vs.4.nav.y_maze.ga.pleiotropy.1.0.all.each.body.pleiotropy.avg.max	_.vs.4.nav.y_maze.ga.pleiotropy.1.0.unique.all.each.body.pleiotropy.avg	_.vs.4.nav.y_maze.ga.pleiotropy.1.0.unique.all.each.body.pleiotropy.avg.min	_.vs.4.nav.y_maze.ga.pleiotropy.1.0.unique.all.each.body.pleiotropy.avg.max	_.vs.4.nav.y_maze.ga.pleiotropy.1.0.sequential.all.each.body.pleiotropy.avg	_.vs.4.nav.y_maze.ga.pleiotropy.1.0.sequential.all.each.body.pleiotropy.avg.min	_.vs.4.nav.y_maze.ga.pleiotropy.1.0.sequential.all.each.body.pleiotropy.avg.max
2.880e+04	3.750e-02	2.000e-02	6.000e-02	3.000e-02	1.500e-02	4.250e-02	2.500e-02	1.250e-02	5.500e-02	4.500e-02	3.750e-02	6.250e-02	4.500e-02	4.000e-02	5.500e-02	5.000e-02	3.500e-02	6.250e-02
2.890e+04	3.750e-02	2.000e-02	6.000e-02	3.000e-02	1.500e-02	4.500e-02	2.500e-02	1.000e-02	5.500e-02	4.500e-02	3.750e-02	6.250e-02	4.500e-02	4.000e-02	5.500e-02	4.750e-02	3.500e-02	6.250e-02
2.900e+04	3.750e-02	2.000e-02	6.000e-02	3.000e-02	1.500e-02	4.500e-02	2.500e-02	1.000e-02	5.500e-02	4.500e-02	3.750e-02	6.250e-02	4.500e-02	4.000e-02	5.250e-02	4.750e-02	3.500e-02	6.250e-02
2.910e+04	3.750e-02	2.000e-02	5.750e-02	3.000e-02	1.500e-02	4.500e-02	2.500e-02	1.000e-02	5.500e-02	4.500e-02	3.750e-02	6.250e-02	4.500e-02	4.000e-02	5.250e-02	5.000e-02	3.500e-02	6.250e-02
2.920e+04	3.750e-02	2.000e-02	5.750e-02	3.000e-02	1.500e-02	4.500e-02	2.500e-02	1.000e-02	5.750e-02	4.500e-02	3.750e-02	6.250e-02	4.500e-02	4.000e-02	5.500e-02	5.000e-02	3.500e-02	6.250e-02
2.930e+04	3.750e-02	2.000e-02	5.750e-02	3.000e-02	1.500e-02	4.500e-02	2.750e-02	1.000e-02	5.750e-02	4.500e-02	3.750e-02	6.250e-02	4.500e-02	4.000e-02	5.500e-02	5.000e-02	3.750e-02	6.250e-02
2.940e+04	3.500e-02	2.000e-02	5.750e-02	3.000e-02	1.250e-02	4.500e-02	2.750e-02	1.000e-02	5.750e-02	4.500e-02	3.750e-02	6.250e-02	4.500e-02	4.000e-02	5.500e-02	5.000e-02	3.750e-02	6.250e-02
2.950e+04	3.500e-02	2.000e-02	5.750e-02	3.000e-02	1.250e-02	4.500e-02	2.750e-02	1.000e-02	5.750e-02	4.500e-02	3.750e-02	6.250e-02	4.500e-02	4.000e-02	5.500e-02	5.000e-02	3.750e-02	6.250e-02
2.960e+04	3.500e-02	2.000e-02	5.750e-02	3.000e-02	1.250e-02	4.500e-02	2.750e-02	1.000e-02	5.750e-02	4.500e-02	3.750e-02	6.250e-02	4.500e-02	4.000e-02	5.750e-02	5.000e-02	3.750e-02	6.250e-02
2.970e+04	3.500e-02	2.000e-02	5.750e-02	3.000e-02	1.250e-02	4.500e-02	2.750e-02	1.000e-02	5.750e-02	4.500e-02	3.750e-02	6.250e-02	4.500e-02	4.000e-02	5.750e-02	4.750e-02	3.750e-02	6.250e-02
2.980e+04	3.250e-02	2.000e-02	5.750e-02	3.000e-02	1.250e-02	4.500e-02	2.750e-02	1.000e-02	5.750e-02	4.500e-02	3.750e-02	6.250e-02	4.500e-02	3.750e-02	5.750e-02	4.750e-02	3.750e-02	6.250e-02
2.990e+04	3.250e-02	2.000e-02	5.750e-02	3.000e-02	1.250e-02	4.500e-02	2.750e-02	1.000e-02	5.750e-02	4.500e-02	3.750e-02	6.250e-02	4.500e-02	3.750e-02	5.750e-02	4.750e-02	3.750e-02	6.250e-02
3.000e+04	3.250e-02	2.000e-02	5.750e-02	3.000e-02	1.250e-02	4.250e-02	2.750e-02	1.000e-02	6.000e-02	4.500e-02	3.750e-02	6.250e-02	4.500e-02	3.750e-02	5.750e-02	4.750e-02	3.750e-02	6.250e-02
3.010e+04	3.250e-02	2.000e-02	5.750e-02	3.000e-02	1.250e-02	4.250e-02	2.750e-02	1.000e-02	6.000e-02	4.500e-02	3.750e-02	6.250e-02	4.500e-02	3.750e-02	5.750e-02	4.750e-02	3.500e-02	6.250e-02
3.020e+04	3.250e-02	2.000e-02	5.500e-02	3.000e-02	1.250e-02	4.250e-02	2.750e-02	1.000e-02	6.000e-02	4.250e-02	3.750e-02	6.250e-02	4.500e-02	3.750e-02	5.750e-02	4.750e-02	3.500e-02	6.250e-02
3.030e+04	3.250e-02	2.000e-02	5.500e-02	3.000e-02	1.250e-02	4.250e-02	2.500e-02	1.000e-02	5.750e-02	4.250e-02	3.750e-02	6.250e-02	4.500e-02	3.750e-02	5.750e-02	4.750e-02	3.500e-02	6.250e-02
3.040e+04	3.250e-02	2.000e-02	5.500e-02	3.000e-02	1.250e-02	4.250e-02	2.500e-02	1.000e-02	5.750e-02	4.250e-02	3.750e-02	6.000e-02	4.500e-02	3.750e-02	5.750e-02	4.750e-02	3.500e-02	6.250e-02
3.050e+04	3.250e-02	2.000e-02	5.500e-02	3.000e-02	1.250e-02	4.250e-02	2.500e-02	1.000e-02	5.750e-02	4.250e-02	3.750e-02	6.250e-02	4.500e-02	3.750e-02	5.500e-02	4.750e-02	3.500e-02	6.000e-02
3.060e+04	3.500e-02	2.000e-02	5.500e-02	3.000e-02	1.250e-02	4.250e-02	2.500e-02	1.000e-02	5.750e-02	4.250e-02	3.750e-02	6.250e-02	4.250e-02	3.750e-02	5.500e-02	4.750e-02	3.500e-02	6.000e-02
3.070e+04	3.500e-02	1.750e-02	5.500e-02	2.750e-02	1.250e-02	4.250e-02	2.500e-02	1.000e-02	5.750e-02	4.250e-02	3.500e-02	6.000e-02	4.250e-02	3.750e-02	5.500e-02	4.750e-02	3.500e-02	6.000e-02
3.080e+04	3.500e-02	1.750e-02	5.500e-02	2.750e-02	1.250e-02	4.250e-02	2.500e-02	1.000e-02	5.750e-02	4.250e-02	3.500e-02	6.000e-02	4.250e-02	3.750e-02	5.500e-02	4.750e-02	3.500e-02	6.250e-02
3.090e+04	3.500e-02	1.750e-02	5.500e-02	3.000e-02	1.250e-02	4.250e-02	2.500e-02	1.000e-02	5.750e-02	4.250e-02	3.500e-02	6.250e-02	4.250e-02	3.750e-02	5.250e-02	4.750e-02	3.500e-02	6.250e-02
3.100e+04	3.500e-02	1.750e-02	5.500e-02	2.750e-02	1.250e-02	4.250e-02	2.500e-02	1.000e-02	5.750e-02	4.500e-02	3.500e-02	6.250e-02	4.250e-02	3.750e-02	5.250e-02	4.750e-02	3.500e-02	6.000e-02
3.110e+04	3.500e-02	1.750e-02	5.500e-02	2.750e-02	1.500e-02	4.250e-02	2.500e-02	1.000e-02	6.000e-02	4.750e-02	3.500e-02	6.250e-02	4.250e-02	3.750e-02	5.250e-02	4.750e-02	3.250e-02	6.000e-02
3.120e+04	3.500e-02	1.750e-02	5.500e-02	2.750e-02	1.500e-02	4.250e-02	2.500e-02	1.000e-02	6.000e-02	4.750e-02	3.500e-02	6.250e-02	4.250e-02	3.500e-02	5.250e-02	4.750e-02	3.250e-02	6.000e-02
3.130e+04	3.250e-02	1.750e-02	5.500e-02	2.750e-02	1.500e-02	4.250e-02	2.500e-02	1.000e-02	6.000e-02	4.750e-02	3.500e-02	6.250e-02	4.250e-02	3.500e-02	5.250e-02	4.750e-02	3.500e-02	6.000e-02
3.140e+04	3.250e-02	1.750e-02	5.250e-02	2.750e-02	1.500e-02	4.250e-02	2.500e-02	1.000e-02	6.000e-02	4.750e-02	3.500e-02	6.250e-02	4.500e-02	3.500e-02	5.250e-02	4.750e-02	3.500e-02	6.000e-02
3.150e+04	3.250e-02	1.750e-02	5.500e-02	2.750e-02	1.500e-02	4.250e-02	2.500e-02	1.000e-02	6.000e-02	4.750e-02	3.750e-02	6.250e-02	4.500e-02	3.500e-02	5.250e-02	4.750e-02	3.500e-02	6.000e-02
3.160e+04	3.250e-02	1.750e-02	5.500e-02	2.750e-02	1.750e-02	4.250e-02	2.500e-02	1.000e-02	6.250e-02	4.750e-02	3.750e-02	6.250e-02	4.500e-02	3.500e-02	5.250e-02	4.750e-02	3.500e-02	6.000e-02
3.170e+04	3.000e-02	1.750e-02	5.500e-02	2.750e-02	1.750e-02	4.250e-02	2.500e-02	1.000e-02	6.250e-02	5.000e-02	3.750e-02	6.250e-02	4.500e-02	3.500e-02	5.250e-02	4.750e-02	3.500e-02	5.750e-02
3.180e+04	3.000e-02	1.750e-02	5.500e-02	2.750e-02	1.750e-02	4.250e-02	2.500e-02	1.000e-02	6.500e-02	5.000e-02	3.750e-02	6.250e-02	4.500e-02	3.500e-02	5.250e-02	4.750e-02	3.250e-02	5.750e-02
3.190e+04	3.000e-02	1.750e-02	5.500e-02	2.500e-02	1.750e-02	4.000e-02	2.750e-02	1.000e-02	6.500e-02	5.000e-02	3.750e-02	6.250e-02	4.250e-02	3.500e-02	5.250e-02	4.750e-02	3.250e-02	5.750e-02
3.200e+04	3.000e-02	1.750e-02	5.500e-02	2.500e-02	1.750e-02	4.000e-02	2.500e-02	1.000e-02	6.500e-02	5.000e-02	3.750e-02	6.250e-02	4.250e-02	3.500e-02	5.250e-02	4.750e-02	3.250e-02	5.750e-02
3.210e+04	3.000e-02	1.500e-02	5.500e-02	2.500e-02	1.750e-02	4.000e-02	2.500e-02	1.250e-02	6.500e-02	5.000e-02	3.750e-02	6.250e-02	4.250e-02	3.500e-02	5.250e-02	4.750e-02	3.250e-02	5.750e-02
3.220e+04	3.000e-02	1.500e-02	5.500e-02	2.500e-02	1.750e-02	4.000e-02	2.500e-02	1.250e-02	6.500e-02	5.000e-02	3.750e-02	6.250e-02	4.250e-02	3.500e-02	5.250e-02	4.750e-02	3.250e-02	5.750e-02
3.230e+04	3.000e-02	1.500e-02	5.500e-02	2.500e-02	1.750e-02	4.000e-02	2.500e-02	1.250e-02	6.500e-02	5.000e-02	3.750e-02	6.250e-02	4.250e-02	3.500e-02	5.250e-02	5.000e-02	3.250e-02	5.750e-02
3.240e+04	3.000e-02	1.500e-02	5.500e-02	2.500e-02	1.750e-02	4.000e-02	2.500e-02	1.250e-02	6.750e-02	5.000e-02	3.750e-02	6.250e-02	4.250e-02	3.500e-02	5.250e-02	4.750e-02	3.250e-02	5.750e-02
3.250e+04	3.000e-02	1.500e-02	5.500e-02	2.500e-02	1.750e-02	4.000e-02	2.500e-02	1.250e-02	6.500e-02	5.000e-02	3.750e-02	6.250e-02	4.250e-02	3.500e-02	5.250e-02	4.750e-02	3.250e-02	5.750e-02
3.260e+04	3.000e-02	1.500e-02	5.500e-02	2.750e-02	1.750e-02	4.000e-02	2.500e-02	1.250e-02	6.500e-02	5.000e-02	3.750e-02	6.250e-02	4.250e-02	3.500e-02	5.250e-02	5.000e-02	3.500e-02	5.750e-02
3.270e+04	3.000e-02	1.500e-02	5.500e-02	2.500e-02	1.750e-02	4.000e-02	2.250e-02	1.250e-02	6.500e-02	5.000e-02	3.750e-02	6.250e-02	4.250e-02	3.500e-02	5.250e-02	5.000e-02	3.500e-02	5.750e-02
3.280e+04	3.000e-02	1.500e-02	5.500e-02	2.500e-02	1.750e-02	4.000e-02	2.250e-02	1.250e-02	6.750e-02	5.000e-02	3.500e-02	6.000e-02	4.250e-02	3.500e-02	5.250e-02	4.500e-02	3.500e-02	6.000e-02
3.290e+04	3.000e-02	1.500e-02	5.500e-02	2.500e-02	1.750e-02	4.000e-02	2.250e-02	1.250e-02	6.750e-02	5.000e-02	3.500e-02	6.000e-02	4.250e-02	3.500e-02	5.250e-02	4.500e-02	3.500e-02	6.000e-02
3.300e+04	3.000e-02	1.500e-02	5.500e-02	2.750e-02	1.750e-02	4.000e-02	2.250e-02	1.000e-02	6.750e-02	5.000e-02	3.500e-02	6.000e-02	4.250e-02	3.500e-02	5.500e-02	4.500e-02	3.500e-02	6.000e-02
3.310e+04	3.000e-02	1.500e-02	5.500e-02	2.500e-02	1.750e-02	4.000e-02	2.250e-02	1.000e-02	6.750e-02	4.750e-02	3.500e-02	6.000e-02	4.250e-02	3.250e-02	5.500e-02	4.750e-02	3.500e-02	6.000e-02
3.320e+04	3.000e-02	1.500e-02	5.500e-02	2.500e-02	1.750e-02	4.000e-02	2.250e-02	1.000e-02	6.750e-02	4.750e-02	3.500e-02	6.000e-02	4.250e-02	3.250e-02	5.500e-02	4.750e-02	3.500e-02	6.000e-02
3.330e+04	3.250e-02	1.500e-02	5.250e-02	2.500e-02	1.750e-02	3.750e-02	2.250e-02	1.000e-02	7.000e-02	4.750e-02	3.500e-02	6.000e-02	4.250e-02	3.500e-02	5.500e-02	4.750e-02	3.750e-02	6.000e-02
3.340e+04	3.250e-02	1.500e-02	5.250e-02	2.500e-02	1.750e-02	3.750e-02	2.250e-02	7.500e-03	7.000e-02	4.750e-02	3.250e-02	6.000e-02	4.250e-02	3.500e-02	5.500e-02	4.750e-02	3.750e-02	6.000e-02
3.350e+04	3.250e-02	1.500e-02	5.250e-02	2.500e-02	1.750e-02	3.750e-02	2.250e-02	7.500e-03	7.000e-02	4.750e-02	3.250e-02	6.000e-02	4.500e-02	3.500e-02	5.500e-02	4.750e-02	3.750e-02	6.000e-02
3.360e+04	3.250e-02	1.500e-02	5.250e-02	2.500e-02	1.750e-02	3.750e-02	2.500e-02	7.500e-03	6.750e-02	5.000e-02	3.250e-02	6.000e-02	4.500e-02	3.500e-02	5.500e-02	4.750e-02	3.750e-02	6.000e-02
3.370e+04	3.250e-02	1.500e-02	5.500e-02	2.750e-02	1.750e-02	4.000e-02	2.500e-02	7.500e-03	6.750e-02	5.000e-02	3.250e-02	6.000e-02	4.500e-02	3.500e-02	5.500e-02	4.750e-02	3.750e-02	6.000e-02
3.380e+04	3.250e-02	1.500e-02	5.500e-02	2.750e-02	1.750e-02	4.000e-02	2.500e-02	7.500e-03	6.750e-02	5.000e-02	3.250e-02	6.000e-02	4.500e-02	3.500e-02	5.500e-02	4.750e-02	3.750e-02	6.000e-02
3.390e+04	3.250e-02	1.500e-02	5.500e-02	2.750e-02	1.750e-02	4.000e-02	2.500e-02	7.500e-03	6.750e-02	5.000e-02	3.250e-02	6.250e-02	4.500e-02	3.500e-02	5.500e-02	4.750e-02	3.750e-02	6.000e-02
3.400e+04	3.250e-02	1.500e-02	5.750e-02	2.500e-02	1.750e-02	4.000e-02	2.500e-02	7.500e-03	7.000e-02	4.750e-02	3.250e-02	6.250e-02	4.500e-02	3.500e-02	5.500e-02	4.750e-02	3.750e-02	6.250e-02
3.410e+04	3.250e-02	1.500e-02	5.500e-02	2.500e-02	1.750e-02	4.000e-02	2.500e-02	7.500e-03	7.000e-02	4.750e-02	3.250e-02	6.250e-02	4.500e-02	3.500e-02	5.500e-02	4.750e-02	3.750e-02	6.250e-02
3.420e+04	3.250e-02	1.500e-02	5.500e-02	2.750e-02	1.750e-02	4.000e-02	2.250e-02	7.500e-03	7.000e-02	4.750e-02	3.250e-02	6.250e-02	4.500e-02	3.500e-02	5.500e-02	4.750e-02	3.750e-02	6.250e-02
3.430e+04	3.250e-02	1.500e-02	5.500e-02	2.750e-02	1.750e-02	4.000e-02	2.250e-02	7.500e-03	7.000e-02	4.750e-02	3.000e-02	6.250e-02	4.500e-02	3.500e-02	5.500e-02	4.750e-02	3.750e-02	6.250e-02
3.440e+04	3.250e-02	1.500e-02	5.750e-02	2.750e-02	1.750e-02	4.000e-02	2.250e-02	7.500e-03	7.000e-02	4.750e-02	3.250e-02	6.250e-02	4.500e-02	3.500e-02	5.500e-02	4.750e-02	3.750e-02	6.250e-02
3.450e+04	3.250e-02	1.500e-02	5.500e-02	2.750e-02	1.500e-02	3.750e-02	2.000e-02	7.500e-03	7.000e-02	4.750e-02	3.250e-02	6.250e-02	4.500e-02	3.500e-02	5.500e-02	4.750e-02	3.750e-02	6.250e-02
3.460e+04	3.250e-02	1.250e-02	5.500e-02	2.750e-02	1.500e-02	3.750e-02	2.000e-02	7.500e-03	7.000e-02	4.750e-02	3.500e-02	6.250e-02	4.500e-02	3.500e-02	5.500e-02	4.750e-02	3.750e-02	6.250e-02
3.470e+04	3.250e-02	1.250e-02	5.500e-02	2.750e-02	1.500e-02	3.750e-02	2.000e-02	7.500e-03	7.000e-02	4.750e-02	3.500e-02	6.250e-02	4.500e-02	3.500e-02	5.500e-02	4.750e-02	3.750e-02	6.250e-02
3.480e+04	3.250e-02	1.250e-02	5.250e-02	2.750e-02	1.500e-02	3.750e-02	2.000e-02	7.500e-03	7.000e-02	4.500e-02	3.500e-02	6.250e-02	4.500e-02	3.500e-02	5.500e-02	4.750e-02	4.000e-02	6.250e-02
3.490e+04	3.250e-02	1.250e-02	5.250e-02	2.500e-02	1.500e-02	3.750e-02	1.750e-02	7.500e-03	7.000e-02	4.500e-02	3.500e-02	6.250e-02	4.500e-02	3.500e-02	5.500e-02	4.750e-02	4.000e-02	6.250e-02
3.500e+04	3.250e-02	1.250e-02	5.250e-02	2.750e-02	1.500e-02	3.750e-02	1.750e-02	7.500e-03	7.000e-02	4.500e-02	3.500e-02	6.250e-02	4.250e-02	3.750e-02	5.500e-02	4.750e-02	4.000e-02	6.250e-02
3.510e+04	3.250e-02	1.250e-02	5.250e-02	2.500e-02	1.500e-02	3.750e-02	1.750e-02	7.500e-03	7.000e-02	4.500e-02	3.500e-02	6.250e-02	4.250e-02	3.750e-02	5.500e-02	4.750e-02	4.000e-02	6.250e-02
3.520e+04	3.000e-02	1.000e-02	5.250e-02	2.500e-02	1.500e-02	3.750e-02	1.750e-02	7.500e-03	7.000e-02	4.500e-02	3.500e-02	6.250e-02	4.250e-02	3.500e-02	5.500e-02	4.750e-02	4.000e-02	6.000e-02
3.530e+04	3.000e-02	1.000e-02	5.250e-02	2.500e-02	1.500e-02	4.000e-02	1.750e-02	7.500e-03	7.500e-02	4.500e-02	3.500e-02	6.250e-02	4.250e-02	3.500e-02	5.500e-02	4.750e-02	4.000e-02	6.000e-02
3.540e+04	3.000e-02	1.000e-02	5.250e-02	2.500e-02	1.500e-02	4.000e-02	1.750e-02	1.000e-02	7.500e-02	4.750e-02	3.500e-02	6.250e-02	4.250e-02	3.750e-02	5.500e-02	4.750e-02	4.000e-02	6.000e-02
3.550e+04	3.000e-02	1.000e-02	5.250e-02	2.500e-02	1.250e-02	4.000e-02	1.750e-02	7.500e-03	7.500e-02	4.750e-02	3.500e-02	6.250e-02	4.250e-02	3.750e-02	5.500e-02	4.750e-02	4.000e-02	6.000e-02
3.560e+04	3.000e-02	1.000e-02	5.250e-02	2.500e-02	1.250e-02	4.000e-02	1.750e-02	7.500e-03	7.500e-02	4.750e-02	3.500e-02	6.500e-02	4.250e-02	3.750e-02	5.500e-02	4.500e-02	4.000e-02	6.000e-02
3.570e+04	3.000e-02	1.000e-02	5.250e-02	2.500e-02	1.250e-02	4.000e-02	1.750e-02	7.500e-03	7.500e-02	4.750e-02	3.500e-02	6.500e-02	4.250e-02	3.750e-02	5.500e-02	4.500e-02	4.000e-02	6.000e-02
3.580e+04	3.000e-02	1.250e-02	5.000e-02	2.500e-02	1.250e-02	3.750e-02	1.750e-02	1.000e-02	7.500e-02	4.750e-02	3.250e-02	6.500e-02	4.250e-02	3.750e-02	5.500e-02	4.500e-02	3.750e-02	6.000e-02
3.590e+04	3.000e-02	1.250e-02	5.000e-02	2.500e-02	1.250e-02	3.750e-02	1.750e-02	1.000e-02	7.500e-02	4.750e-02	3.250e-02	6.500e-02	4.250e-02	3.750e-02	5.500e-02	4.500e-02	3.750e-02	6.000e-02
3.600e+04	3.000e-02	1.250e-02	5.000e-02	2.500e-02	1.250e-02	4.000e-02	1.750e-02	1.000e-02	7.500e-02	4.750e-02	3.250e-02	6.500e-02	4.500e-02	3.750e-02	5.500e-02	4.500e-02	3.750e-02	6.000e-02
3.610e+04	3.000e-02	1.250e-02	5.000e-02	2.500e-02	1.250e-02	4.000e-02	1.750e-02	1.000e-02	7.500e-02	4.750e-02	3.250e-02	6.500e-02	4.500e-02	3.750e-02	5.500e-02	4.500e-02	3.750e-02	6.000e-02
3.620e+04	3.000e-02	1.000e-02	5.000e-02	2.500e-02	1.250e-02	3.750e-02	1.750e-02	1.000e-02	7.500e-02	4.750e-02	3.250e-02	6.500e-02	4.500e-02	3.750e-02	5.500e-02	4.500e-02	3.750e-02	5.750e-02
3.630e+04	3.000e-02	1.000e-02	4.750e-02	2.500e-02	1.250e-02	3.750e-02	1.750e-02	1.000e-02	7.500e-02	4.750e-02	3.250e-02	6.500e-02	4.500e-02	3.750e-02	5.500e-02	4.500e-02	3.750e-02	5.750e-02
3.640e+04	3.000e-02	1.000e-02	4.750e-02	2.500e-02	1.250e-02	4.000e-02	1.750e-02	1.000e-02	7.500e-02	4.750e-02	3.250e-02	6.500e-02	4.500e-02	3.750e-02	5.500e-02	4.500e-02	3.750e-02	5.750e-02
3.650e+04	3.000e-02	1.000e-02	4.750e-02	2.500e-02	1.250e-02	4.000e-02	1.750e-02	1.000e-02	7.500e-02	5.000e-02	3.250e-02	6.500e-02	4.500e-02	3.750e-02	5.500e-02	4.250e-02	3.750e-02	5.750e-02
3.660e+04	3.000e-02	1.000e-02	4.750e-02	2.500e-02	1.250e-02	4.000e-02	1.750e-02	1.000e-02	7.500e-02	5.000e-02	3.250e-02	6.500e-02	4.500e-02	3.750e-02	5.500e-02	4.250e-02	3.750e-02	6.000e-02
3.670e+04	3.000e-02	1.000e-02	4.750e-02	2.500e-02	1.250e-02	4.000e-02	1.750e-02	1.000e-02	7.500e-02	5.000e-02	3.250e-02	6.500e-02	4.500e-02	3.750e-02	5.500e-02	4.250e-02	3.750e-02	6.250e-02
3.680e+04	3.000e-02	1.000e-02	4.750e-02	2.500e-02	1.250e-02	4.000e-02	1.750e-02	1.000e-02	7.500e-02	5.000e-02	3.250e-02	6.500e-02	4.500e-02	3.500e-02	5.500e-02	4.250e-02	3.750e-02	6.250e-02
3.690e+04	2.750e-02	1.000e-02	4.750e-02	2.500e-02	1.250e-02	4.000e-02	1.750e-02	1.000e-02	7.500e-02	5.000e-02	3.250e-02	6.500e-02	4.500e-02	3.500e-02	5.500e-02	4.500e-02	3.750e-02	6.250e-02
3.700e+04	2.750e-02	1.000e-02	4.500e-02	2.500e-02	1.250e-02	4.000e-02	1.750e-02	1.000e-02	7.500e-02	5.000e-02	3.250e-02	6.500e-02	4.500e-02	3.500e-02	5.500e-02	4.500e-02	3.750e-02	6.250e-02
3.710e+04	2.750e-02	1.000e-02	4.500e-02	2.500e-02	1.250e-02	4.000e-02	1.750e-02	1.000e-02	7.500e-02	5.000e-02	3.250e-02	6.500e-02	4.500e-02	3.500e-02	5.500e-02	4.500e-02	3.750e-02	6.250e-02
3.720e+04	2.750e-02	1.000e-02	4.500e-02	2.500e-02	1.250e-02	4.000e-02	1.750e-02	1.000e-02	7.500e-02	5.000e-02	3.250e-02	6.500e-02	4.500e-02	3.500e-02	5.500e-02	4.500e-02	3.750e-02	6.250e-02
3.730e+04	2.750e-02	1.000e-02	4.500e-02	2.500e-02	1.250e-02	3.750e-02	1.750e-02	1.000e-02	7.500e-02	5.000e-02	3.250e-02	6.500e-02	4.500e-02	3.500e-02	5.500e-02	4.500e-02	3.750e-02	6.000e-02
3.740e+04	2.750e-02	1.000e-02	4.500e-02	2.500e-02	1.250e-02	3.750e-02	1.750e-02	1.000e-02	7.500e-02	5.000e-02	3.250e-02	6.500e-02	4.500e-02	3.500e-02	5.500e-02	4.500e-02	3.750e-02	6.000e-02
3.750e+04	2.750e-02	1.000e-02	4.500e-02	2.500e-02	1.250e-02	3.500e-02	1.750e-02	1.000e-02	7.250e-02	5.000e-02	3.250e-02	6.500e-02	4.500e-02	3.500e-02	5.750e-02	4.500e-02	3.750e-02	6.000e-02
3.760e+04	2.500e-02	1.000e-02	4.750e-02	2.500e-02	1.250e-02	3.500e-02	2.000e-02	1.000e-02	7.250e-02	5.000e-02	3.250e-02	6.500e-02	4.500e-02	3.500e-02	5.750e-02	4.500e-02	3.750e-02	6.000e-02
3.770e+04	2.500e-02	1.000e-02	4.750e-02	2.500e-02	1.250e-02	3.500e-02	2.000e-02	1.000e-02	7.250e-02	5.000e-02	3.250e-02	6.500e-02	4.500e-02	3.500e-02	5.750e-02	4.500e-02	3.750e-02	6.000e-02
3.780e+04	2.500e-02	1.000e-02	4.750e-02	2.500e-02	1.250e-02	3.250e-02	2.000e-02	1.000e-02	7.250e-02	5.000e-02	3.250e-02	6.500e-02	4.500e-02	3.500e-02	5.750e-02	4.500e-02	3.750e-02	6.000e-02
3.790e+04	2.500e-02	1.000e-02	4.750e-02	2.500e-02	1.250e-02	3.250e-02	2.000e-02	7.500e-03	7.250e-02	5.000e-02	3.250e-02	6.500e-02	4.500e-02	3.500e-02	5.750e-02	4.500e-02	3.750e-02	6.000e-02
3.800e+04	2.500e-02	1.000e-02	4.750e-02	2.500e-02	1.250e-02	3.250e-02	2.000e-02	7.500e-03	7.250e-02	5.000e-02	3.250e-02	6.500e-02	4.500e-02	3.500e-02	6.000e-02	4.500e-02	3.750e-02	6.000e-02
3.810e+04	2.500e-02	1.000e-02	4.750e-02	2.500e-02	1.250e-02	3.250e-02	2.000e-02	7.500e-03	7.250e-02	5.000e-02	3.250e-02	6.500e-02	4.500e-02	3.500e-02	6.000e-02	4.250e-02	3.750e-02	6.000e-02
3.820e+04	2.500e-02	1.000e-02	4.750e-02	2.250e-02	1.250e-02	3.500e-02	2.000e-02	7.500e-03	7.250e-02	5.000e-02	3.250e-02	6.500e-02	4.500e-02	3.500e-02	6.000e-02	4.250e-02	3.750e-02	6.250e-02
3.830e+04	2.500e-02	1.000e-02	4.750e-02	2.500e-02	1.250e-02	3.500e-02	2.000e-02	7.500e-03	7.250e-02	5.000e-02	3.250e-02	6.500e-02	4.500e-02	3.500e-02	6.000e-02	4.250e-02	3.750e-02	6.250e-02
3.840e+04	2.500e-02	1.000e-02	4.750e-02	2.500e-02	1.250e-02	3.500e-02	2.000e-02	7.500e-03	6.750e-02	4.750e-02	3.250e-02	6.500e-02	4.500e-02	3.500e-02	6.000e-02	4.250e-02	3.500e-02	6.250e-02
3.850e+04	2.500e-02	1.000e-02	4.750e-02	2.500e-02	1.250e-02	3.500e-02	1.750e-02	7.500e-03	6.750e-02	4.750e-02	3.250e-02	6.500e-02	4.500e-02	3.500e-02	6.000e-02	4.250e-02	3.500e-02	6.250e-02
