run.problem.name;run.solver.name;run.randomGenerator.seed;run.problem.simulation.arena;n.iterations;n.evals;n.births;elapsed.secs;all→size;firsts→size;lasts→size;all→each[genotype]→uniqueness;all→each[solution]→uniqueness;all→each[quality]→uniqueness;best→quality→behavior.quality→first.agent.velocity.x;best→genotype→size;best→genotype→first→size;best→genotype→second→size;best→body.epistasis;best→brain.epistasis;best→global.epistasis;best→cross.epistasis;all→each[body.epistasis]→avg;all→each[brain.epistasis]→avg;all→each[global.epistasis]→avg;all→each[cross.epistasis]→avg;all→each[body.epistasis]→sd;all→each[brain.epistasis]→sd;all→each[global.epistasis]→sd;all→each[cross.epistasis]→sd
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;138;13800;13800;5.46334e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.19048e-01;2.26190e-01;1.66667e-01;1.72619e-01;1.10952e-01;2.24405e-01;1.65238e-01;2.90388e-02;1.82014e-02;1.61813e-02;3.00830e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;144;14400;14400;5.68588e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.61905e-01;2.14286e-01;1.64286e-01;1.60714e-01;2.70357e-01;2.15714e-01;2.00623e-02;3.74007e-02;2.91263e-02;3.19119e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;139;13900;13900;5.50944e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.19048e-01;2.26190e-01;1.66667e-01;1.72619e-01;1.11190e-01;2.25000e-01;1.66190e-01;2.88430e-02;1.84597e-02;1.64527e-02;3.04873e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;145;14500;14500;5.72987e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.61905e-01;2.14286e-01;1.65000e-01;1.59048e-01;2.69286e-01;2.14524e-01;1.97073e-02;3.71734e-02;2.84611e-02;3.09515e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;140;14000;14000;5.55084e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.19048e-01;2.26190e-01;1.66667e-01;1.72619e-01;1.11190e-01;2.25000e-01;1.66190e-01;2.88430e-02;1.84597e-02;1.64527e-02;3.04873e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;146;14600;14600;5.77039e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.61905e-01;2.14286e-01;1.65476e-01;1.56667e-01;2.67738e-01;2.13333e-01;1.88607e-02;3.58221e-02;2.69108e-02;3.12114e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;141;14100;14100;5.59048e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.19048e-01;2.26190e-01;1.66667e-01;1.72619e-01;1.11429e-01;2.25476e-01;1.66905e-01;2.84472e-02;1.84059e-02;1.64802e-02;3.05830e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;147;14700;14700;5.80951e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.61905e-01;2.14286e-01;1.65952e-01;1.54048e-01;2.66071e-01;2.12143e-01;1.88847e-02;3.47415e-02;2.61024e-02;3.08781e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;142;14200;14200;5.62979e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.19048e-01;2.26190e-01;1.66667e-01;1.72619e-01;1.11667e-01;2.25595e-01;1.66905e-01;2.84472e-02;1.83488e-02;1.65279e-02;3.07678e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;148;14800;14800;5.84810e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.61905e-01;2.14286e-01;1.66667e-01;1.54286e-01;2.66429e-01;2.11905e-01;1.84428e-02;3.45821e-02;2.57968e-02;3.09524e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;143;14300;14300;5.66881e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.19048e-01;2.26190e-01;1.66667e-01;1.72143e-01;1.11190e-01;2.25595e-01;1.67857e-01;2.83433e-02;1.81500e-02;1.65279e-02;3.05607e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;149;14900;14900;5.88918e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.61905e-01;2.14286e-01;1.67619e-01;1.54762e-01;2.66667e-01;2.10952e-01;1.57647e-02;3.32482e-02;2.50283e-02;2.97419e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;144;14400;14400;5.71072e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.19048e-01;2.26190e-01;1.66667e-01;1.72143e-01;1.11190e-01;2.25833e-01;1.68333e-01;2.79405e-02;1.81500e-02;1.67053e-02;3.05384e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;150;15000;15000;5.92846e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.61905e-01;2.14286e-01;1.67857e-01;1.52619e-01;2.65238e-01;2.10000e-01;1.55675e-02;3.17828e-02;2.42857e-02;3.00000e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;145;14500;14500;5.74856e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.19048e-01;2.26190e-01;1.66667e-01;1.72143e-01;1.11190e-01;2.25833e-01;1.68333e-01;2.79405e-02;1.81500e-02;1.67053e-02;3.05384e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;151;15100;15100;5.96916e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.61905e-01;2.14286e-01;1.68571e-01;1.49048e-01;2.62381e-01;2.07143e-01;1.56782e-02;2.82963e-02;2.16863e-02;2.78683e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;146;14600;14600;5.78884e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.19048e-01;2.26190e-01;1.66667e-01;1.72143e-01;1.11190e-01;2.25833e-01;1.68333e-01;2.79405e-02;1.81500e-02;1.67053e-02;3.05384e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;152;15200;15200;6.00791e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.61905e-01;2.14286e-01;1.68571e-01;1.48333e-01;2.62024e-01;2.07143e-01;1.56782e-02;2.75317e-02;2.13951e-02;2.78683e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;147;14700;14700;5.83081e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.19048e-01;2.26190e-01;1.66667e-01;1.72143e-01;1.11429e-01;2.26190e-01;1.68810e-01;2.79405e-02;1.80952e-02;1.65814e-02;3.05087e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;153;15300;15300;6.05107e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.61905e-01;2.14286e-01;1.69286e-01;1.47857e-01;2.61786e-01;2.06429e-01;1.50189e-02;2.57088e-02;2.00266e-02;2.73665e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;148;14800;14800;5.87350e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.19048e-01;2.26190e-01;1.66667e-01;1.72143e-01;1.11429e-01;2.26190e-01;1.68810e-01;2.79405e-02;1.80952e-02;1.65814e-02;3.05087e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;154;15400;15400;6.09309e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.61905e-01;2.14286e-01;1.70000e-01;1.46905e-01;2.61190e-01;2.05476e-01;1.50660e-02;2.42939e-02;1.83519e-02;2.70749e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;149;14900;14900;5.91363e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.19048e-01;2.26190e-01;1.66667e-01;1.72619e-01;1.11667e-01;2.27143e-01;1.70000e-01;2.82472e-02;1.80372e-02;1.67244e-02;2.97419e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;155;15500;15500;6.13113e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.61905e-01;2.14286e-01;1.70476e-01;1.46667e-01;2.61310e-01;2.05476e-01;1.56926e-02;2.42156e-02;1.83947e-02;2.70749e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;150;15000;15000;5.95216e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.19048e-01;2.26190e-01;1.66667e-01;1.72381e-01;1.11905e-01;2.27143e-01;1.70000e-01;2.75862e-02;1.82884e-02;1.67244e-02;2.95507e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;156;15600;15600;6.17045e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.61905e-01;2.14286e-01;1.70476e-01;1.46429e-01;2.60833e-01;2.04762e-01;1.56926e-02;2.38986e-02;1.77453e-02;2.65132e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;151;15100;15100;5.99183e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.19048e-01;2.26190e-01;1.66667e-01;1.72381e-01;1.12143e-01;2.27143e-01;1.69762e-01;2.75862e-02;1.82248e-02;1.67244e-02;2.94806e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;157;15700;15700;6.21049e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.61905e-01;2.14286e-01;1.70952e-01;1.45714e-01;2.60238e-01;2.03810e-01;1.55693e-02;2.45781e-02;1.72533e-02;2.61515e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;152;15200;15200;6.02905e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.38095e-01;1.66667e-01;1.72857e-01;1.12857e-01;2.28333e-01;1.70952e-01;2.74832e-02;1.83256e-02;1.64424e-02;2.84481e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;158;15800;15800;6.25013e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.61905e-01;2.14286e-01;1.70952e-01;1.45714e-01;2.60357e-01;2.04048e-01;1.55693e-02;2.45781e-02;1.73054e-02;2.63534e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;153;15300;15300;6.07075e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.38095e-01;1.66667e-01;1.73333e-01;1.13095e-01;2.28452e-01;1.70476e-01;2.81879e-02;1.85577e-02;1.66407e-02;2.85158e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;159;15900;15900;6.28790e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.61905e-01;2.14286e-01;1.70952e-01;1.45238e-01;2.59762e-01;2.03333e-01;1.55693e-02;2.36902e-02;1.57377e-02;2.57363e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;154;15400;15400;6.10736e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.38095e-01;1.66667e-01;1.73333e-01;1.13571e-01;2.28452e-01;1.70000e-01;2.81879e-02;1.87037e-02;1.66407e-02;2.81758e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;160;16000;16000;6.32581e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.61905e-01;2.14286e-01;1.71190e-01;1.45476e-01;2.59643e-01;2.02619e-01;1.53179e-02;2.35450e-02;1.57661e-02;2.59720e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;155;15500;15500;6.14811e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.38095e-01;1.66667e-01;1.73333e-01;1.13571e-01;2.28452e-01;1.70000e-01;2.81879e-02;1.87037e-02;1.66407e-02;2.81758e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;161;16100;16100;6.36547e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.61905e-01;2.14286e-01;1.71667e-01;1.46667e-01;2.60476e-01;2.02619e-01;1.44023e-02;2.32603e-02;1.49905e-02;2.64050e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;156;15600;15600;6.18578e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.38095e-01;1.66667e-01;1.73333e-01;1.13571e-01;2.28452e-01;1.70000e-01;2.81879e-02;1.87037e-02;1.66407e-02;2.81758e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;162;16200;16200;6.40515e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.61905e-01;2.14286e-01;1.71667e-01;1.45952e-01;2.60714e-01;2.03810e-01;1.44023e-02;2.29993e-02;1.51990e-02;2.67939e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;157;15700;15700;6.22311e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.38095e-01;1.66667e-01;1.73333e-01;1.13571e-01;2.28452e-01;1.70000e-01;2.81879e-02;1.87037e-02;1.66407e-02;2.81758e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;163;16300;16300;6.44647e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.61905e-01;2.14286e-01;1.71667e-01;1.44762e-01;2.60357e-01;2.04286e-01;1.31686e-02;2.12105e-02;1.32196e-02;2.63373e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;158;15800;15800;6.26525e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.38095e-01;1.66667e-01;1.73095e-01;1.13810e-01;2.28929e-01;1.70952e-01;2.83433e-02;1.86202e-02;1.62233e-02;2.80468e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;164;16400;16400;6.48537e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.61905e-01;2.14286e-01;1.72381e-01;1.44524e-01;2.60357e-01;2.03810e-01;1.43333e-02;2.08262e-02;1.30035e-02;2.63674e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;159;15900;15900;6.30957e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.38095e-01;1.66667e-01;1.73333e-01;1.14048e-01;2.29167e-01;1.70952e-01;2.81879e-02;1.85332e-02;1.61813e-02;2.78439e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;165;16500;16500;6.52821e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.61905e-01;2.14286e-01;1.72381e-01;1.44524e-01;2.60476e-01;2.04048e-01;1.43333e-02;2.02745e-02;1.30714e-02;2.61374e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;160;16000;16000;6.34844e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.38095e-01;1.66667e-01;1.73095e-01;1.14048e-01;2.29524e-01;1.71905e-01;2.83433e-02;1.85332e-02;1.59790e-02;2.76806e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;166;16600;16600;6.56702e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.61905e-01;2.14286e-01;1.72857e-01;1.44286e-01;2.60833e-01;2.04524e-01;1.49147e-02;2.04318e-02;1.32667e-02;2.63189e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;161;16100;16100;6.38845e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.38095e-01;1.66667e-01;1.73095e-01;1.14048e-01;2.29524e-01;1.71905e-01;2.83433e-02;1.85332e-02;1.59790e-02;2.76806e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;167;16700;16700;6.60906e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.61905e-01;2.14286e-01;1.73333e-01;1.44524e-01;2.60833e-01;2.03810e-01;1.50886e-02;2.02745e-02;1.30513e-02;2.54929e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;162;16200;16200;6.42912e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.38095e-01;1.66667e-01;1.73095e-01;1.14048e-01;2.29405e-01;1.71667e-01;2.83433e-02;1.85332e-02;1.59590e-02;2.76221e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;168;16800;16800;6.64913e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.61905e-01;2.14286e-01;1.74286e-01;1.44524e-01;2.61190e-01;2.03571e-01;1.53862e-02;1.99929e-02;1.32373e-02;2.57264e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;163;16300;16300;6.46965e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.38095e-01;1.66667e-01;1.73095e-01;1.14048e-01;2.29405e-01;1.71667e-01;2.83433e-02;1.85332e-02;1.59590e-02;2.76221e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;169;16900;16900;6.69029e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.61905e-01;2.14286e-01;1.74524e-01;1.44762e-01;2.61310e-01;2.03333e-01;1.50792e-02;2.01131e-02;1.32966e-02;2.55151e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;164;16400;16400;6.50964e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.38095e-01;1.66667e-01;1.73095e-01;1.14048e-01;2.29405e-01;1.71667e-01;2.83433e-02;1.85332e-02;1.59590e-02;2.76221e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;170;17000;17000;6.73018e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.61905e-01;2.14286e-01;1.75000e-01;1.44524e-01;2.62024e-01;2.04524e-01;1.48213e-02;1.94175e-02;1.33094e-02;2.45354e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;165;16500;16500;6.55071e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.38095e-01;1.66667e-01;1.73333e-01;1.14286e-01;2.29405e-01;1.71190e-01;2.83883e-02;1.84428e-02;1.59590e-02;2.68731e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;171;17100;17100;6.76909e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.61905e-01;2.14286e-01;1.75000e-01;1.44048e-01;2.61548e-01;2.04048e-01;1.48213e-02;1.82497e-02;1.19588e-02;2.38702e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;166;16600;16600;6.59117e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.38095e-01;1.66667e-01;1.73333e-01;1.14286e-01;2.29405e-01;1.71190e-01;2.83883e-02;1.84428e-02;1.59590e-02;2.68731e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;172;17200;17200;6.81020e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.61905e-01;2.14286e-01;1.75238e-01;1.43810e-01;2.61071e-01;2.03095e-01;1.48767e-02;1.81078e-02;1.16952e-02;2.41535e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;167;16700;16700;6.63034e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.38095e-01;1.66667e-01;1.73571e-01;1.14048e-01;2.29286e-01;1.70952e-01;2.86299e-02;1.82248e-02;1.59382e-02;2.72263e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;173;17300;17300;6.85114e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.61905e-01;2.14286e-01;1.75238e-01;1.43571e-01;2.61071e-01;2.03333e-01;1.48767e-02;1.79616e-02;1.16952e-02;2.41453e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;168;16800;16800;6.67075e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.38095e-01;1.66667e-01;1.73571e-01;1.14048e-01;2.29286e-01;1.70952e-01;2.86299e-02;1.82248e-02;1.59382e-02;2.72263e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;174;17400;17400;6.88907e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.61905e-01;2.14286e-01;1.76190e-01;1.43571e-01;2.61429e-01;2.03095e-01;1.42857e-02;1.82745e-02;1.14087e-02;2.39176e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;169;16900;16900;6.70973e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.38095e-01;1.66667e-01;1.72857e-01;1.13810e-01;2.28810e-01;1.70952e-01;2.86942e-02;1.80010e-02;1.56655e-02;2.72263e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;175;17500;17500;6.92910e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.61905e-01;2.14286e-01;1.75714e-01;1.44048e-01;2.61667e-01;2.03571e-01;1.41981e-02;1.82497e-02;1.16618e-02;2.41347e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;170;17000;17000;6.74746e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.38095e-01;1.66667e-01;1.73333e-01;1.13810e-01;2.29286e-01;1.71429e-01;2.89812e-02;1.80010e-02;1.55784e-02;2.67261e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;176;17600;17600;6.96852e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.61905e-01;2.14286e-01;1.75714e-01;1.44048e-01;2.61667e-01;2.03571e-01;1.41981e-02;1.82497e-02;1.16618e-02;2.41347e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;171;17100;17100;6.78823e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.38095e-01;1.66667e-01;1.73333e-01;1.13810e-01;2.29286e-01;1.71429e-01;2.89812e-02;1.80010e-02;1.55784e-02;2.67261e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;177;17700;17700;7.00925e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.61905e-01;2.14286e-01;1.75476e-01;1.44762e-01;2.61905e-01;2.03571e-01;1.37416e-02;1.86506e-02;1.19048e-02;2.43684e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;172;17200;17200;6.82963e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.38095e-01;1.66667e-01;1.73333e-01;1.14762e-01;2.30000e-01;1.71905e-01;2.89812e-02;1.82512e-02;1.57827e-02;2.64232e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;178;17800;17800;7.04911e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.61905e-01;2.14286e-01;1.75952e-01;1.45000e-01;2.62024e-01;2.03095e-01;1.42440e-02;1.87763e-02;1.20814e-02;2.55229e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;173;17300;17300;6.86962e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.38095e-01;1.66667e-01;1.73571e-01;1.15000e-01;2.30357e-01;1.72143e-01;2.90232e-02;1.84597e-02;1.59164e-02;2.60505e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;179;17900;17900;7.09078e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.61905e-01;2.14286e-01;1.76190e-01;1.44286e-01;2.62143e-01;2.03810e-01;1.42857e-02;1.92901e-02;1.24835e-02;2.65815e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;174;17400;17400;6.91036e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.38095e-01;1.66667e-01;1.73810e-01;1.14762e-01;2.30476e-01;1.72381e-01;2.88675e-02;1.82512e-02;1.59293e-02;2.58901e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;180;18000;18000;7.13117e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.61905e-01;2.14286e-01;1.76429e-01;1.44048e-01;2.62024e-01;2.03571e-01;1.47138e-02;1.91589e-02;1.25419e-02;2.65932e-02
